52.4	0.32367066
52.6	0.33371625
52.8	0.32658017
53	0.32795353
53.2	0.33045213
53.4	0.3274714
53.6	0.33764544
53.8	0.33816379
54	0.32988502
54.2	0.33002662
54.4	0.32990561
54.6	0.33597603
54.8	0.3350539
55	0.34084416
55.2	0.3349559
55.4	0.3354077
55.6	0.33084528
55.8	0.33963138
56	0.33461389
56.2	0.33493767
56.4	0.33556255
56.6	0.32734665
56.8	0.34043986
57	0.33596276
57.2	0.33574137
57.4	0.34633533
57.6	0.33364171
57.8	0.34543543
58	0.34601602
58.2	0.3339314
58.4	0.3368704
58.6	0.34108685
58.8	0.33990754
59	0.34894634
59.2	0.34081763
59.4	0.33341948
59.6	0.34207741
59.8	0.34760044
60	0.3415595
60.2	0.3396771
60.4	0.34375759
60.6	0.34101983
60.8	0.33459381
61	0.3421825
61.2	0.3359687
61.4	0.33683282
61.6	0.3392923
61.8	0.33789423
62	0.34053333
62.2	0.34875555
62.4	0.34027523
62.6	0.34777123
62.8	0.34485287
63	0.34432752
63.2	0.33916246
63.4	0.34791389
63.6	0.34334207
63.8	0.34430685
64	0.34154063
64.2	0.34450941
64.4	0.34457457
64.6	0.34720013
64.8	0.35050701
65	0.34896708
65.2	0.35071574
65.4	0.34814257
65.6	0.33884874
65.8	0.34849253
66	0.35054329
66.2	0.34691485
66.4	0.3530872
66.6	0.34467008
66.8	0.3440918
67	0.34669724
67.2	0.35185015
67.4	0.34347695
67.6	0.354252
67.8	0.35227027
68	0.3500054
68.2	0.35498297
68.4	0.35701307
68.6	0.34262112
68.8	0.35535919
69	0.35143043
69.2	0.351386
69.4	0.34982769
69.6	0.35962146
69.8	0.35117262
70	0.35635658
70.2	0.35683003
70.4	0.35036442
70.6	0.35060556
70.8	0.34727493
71	0.35501934
71.2	0.36063493
71.4	0.34781173
71.6	0.35839238
71.8	0.35790738
72	0.35194033
72.2	0.35411426
72.4	0.35487257
72.6	0.36011183
72.8	0.35776203
73	0.35826918
73.2	0.35329797
73.4	0.35173866
73.6	0.35153371
73.8	0.35777123
74	0.35814
74.2	0.35593038
74.4	0.35672559
74.6	0.35078135
74.8	0.35302505
75	0.35928079
75.2	0.35564989
75.4	0.35764359
75.6	0.35966851
75.8	0.35148856
76	0.35680346
76.2	0.3613903
76.4	0.3571029
76.6	0.35462246
76.8	0.35445372
77	0.35689679
77.2	0.35993747
77.4	0.36066172
77.6	0.35762981
77.8	0.35826571
78	0.35771341
78.2	0.35764592
78.4	0.35536404
78.6	0.36092194
78.8	0.35851645
79	0.35716026
79.2	0.36064121
79.4	0.35566889
79.6	0.35284326
79.8	0.36241289
80	0.35832635
80.2	0.36483875
80.4	0.36232609
80.6	0.36251776
80.8	0.3569897
81	0.36223981
81.2	0.36184586
81.4	0.3553158
81.6	0.36365748
81.8	0.36413256
82	0.36544171
82.2	0.37084245
82.4	0.36217959
82.6	0.36167017
82.8	0.36339023
83	0.36146089
83.2	0.36450872
83.4	0.36854644
83.6	0.35549635
83.8	0.36421965
84	0.36754745
84.2	0.36074395
84.4	0.36808162
84.6	0.36500901
84.8	0.36300397
85	0.36975392
85.2	0.36375806
85.4	0.36133841
85.6	0.36802776
85.8	0.36954296
86	0.36399317
86.2	0.36651034
86.4	0.36633337
86.6	0.36311673
86.8	0.3666856
87	0.37195459
87.2	0.36267654
87.4	0.36384951
87.6	0.37131577
87.8	0.36209156
88	0.36348686
88.2	0.37381175
88.4	0.37419937
88.6	0.36586253
88.8	0.36974417
89	0.36999407
89.2	0.3727065
89.4	0.36940007
89.6	0.36795768
89.8	0.36732533
90	0.37303546
90.2	0.38088084
90.4	0.36568117
90.6	0.36644513
90.8	0.37820159
91	0.36966491
91.2	0.37229048
91.4	0.37395254
91.6	0.3623237
91.8	0.37223818
92	0.37674078
92.2	0.36972721
92.4	0.37229868
92.6	0.37845168
92.8	0.36773599
93	0.38052142
93.2	0.37666463
93.4	0.37006486
93.6	0.37396318
93.8	0.37024765
94	0.37253743
94.2	0.37590224
94.4	0.37528928
94.6	0.36956802
94.8	0.36939812
95	0.37542522
95.2	0.37338854
95.4	0.37418168
95.6	0.37446745
95.8	0.37153464
96	0.37233496
96.2	0.37029404
96.4	0.37707487
96.6	0.37238133
96.8	0.37393864
97	0.37646991
97.2	0.37498739
97.4	0.37476328
97.6	0.3742383
97.8	0.38114002
98	0.37674146
98.2	0.3756921
98.4	0.36913999
98.6	0.3761474
98.8	0.37965974
99	0.37630719
99.2	0.37998453
99.4	0.37465164
99.6	0.36979343
99.8	0.3783521
100	0.37270676
100.2	0.38045914
100.4	0.37948602
100.6	0.37253108
100.8	0.37337066
101	0.37649458
101.2	0.37030913
101.4	0.37937519
101.6	0.38519791
101.8	0.37660804
102	0.37493532
102.2	0.38004073
102.4	0.36590565
102.6	0.3758375
102.8	0.38283112
103	0.37872144
103.2	0.36848668
103.4	0.3787901
103.6	0.37998887
103.8	0.37420431
104	0.38634601
104.2	0.37516287
104.4	0.37453629
104.6	0.37696045
104.8	0.38032165
105	0.37982154
105.2	0.38920338
105.4	0.38089777
105.6	0.37816947
105.8	0.38294651
106	0.3766914
106.2	0.3805154
106.4	0.3824562
106.6	0.3799509
106.8	0.38246442
107	0.38943318
107.2	0.38249231
107.4	0.37325738
107.6	0.38713602
107.8	0.37993171
108	0.3863775
108.2	0.3797769
108.4	0.38580168
108.6	0.38176319
108.8	0.38150437
109	0.37874793
109.2	0.38432444
109.4	0.38691947
109.6	0.38442087
109.8	0.38289036
110	0.38301058
110.2	0.38374456
110.4	0.37994632
110.6	0.38097502
110.8	0.38463481
111	0.37788925
111.2	0.38409348
111.4	0.38264968
111.6	0.38244292
111.8	0.37940486
112	0.38767611
112.2	0.37983115
112.4	0.38635307
112.6	0.39271238
112.8	0.38105809
113	0.37996098
113.2	0.38922751
113.4	0.37948654
113.6	0.38335982
113.8	0.39000049
114	0.38625139
114.2	0.38410484
114.4	0.39221656
114.6	0.38731919
114.8	0.38221416
115	0.38509432
115.2	0.38790762
115.4	0.39173284
115.6	0.39156266
115.8	0.38930051
116	0.38359487
116.2	0.38811773
116.4	0.38375859
116.6	0.38813349
116.8	0.39048766
117	0.38462192
117.2	0.38745758
117.4	0.38692935
117.6	0.38975444
117.8	0.39204999
118	0.39251189
118.2	0.38333526
118.4	0.38033578
118.6	0.38504917
118.8	0.38615621
119	0.38554626
119.2	0.3923141
119.4	0.3949895
119.6	0.38742002
119.8	0.39010421
120	0.39142638
120.2	0.38862506
120.4	0.39156677
120.6	0.390097
120.8	0.3901912
121	0.39893249
121.2	0.39533287
121.4	0.39086674
121.6	0.38799578
121.8	0.39139878
122	0.39127465
122.2	0.39337717
122.4	0.39402117
122.6	0.39469927
122.8	0.39160097
123	0.39677853
123.2	0.3929267
123.4	0.39565955
123.6	0.39496728
123.8	0.39356332
124	0.39186727
124.2	0.39228596
124.4	0.39361589
124.6	0.39560558
124.8	0.38328477
125	0.39943065
125.2	0.39602237
125.4	0.39538982
125.6	0.3962671
125.8	0.39709223
126	0.39504296
126.2	0.39613856
126.4	0.39883856
126.6	0.39366132
126.8	0.39385215
127	0.40147236
127.2	0.39455
127.4	0.39326606
127.6	0.39750617
127.8	0.39012415
128	0.39810211
128.2	0.39846315
128.4	0.39938682
128.6	0.39502423
128.8	0.40034751
129	0.3941084
129.2	0.39446432
129.4	0.39712572
129.6	0.4022614
129.8	0.397296
130	0.39812368
130.2	0.39591621
130.4	0.38666412
130.6	0.39786479
130.8	0.39939308
131	0.39421415
131.2	0.39967541
131.4	0.39774876
131.6	0.39274764
131.8	0.39849862
132	0.39945132
132.2	0.39623627
132.4	0.3966389
132.6	0.40077204
132.8	0.39671993
133	0.39742431
133.2	0.39920136
133.4	0.39712318
133.6	0.3988811
133.8	0.39731696
134	0.3974603
134.2	0.39412936
134.4	0.39881645
134.6	0.39548954
134.8	0.39600667
135	0.40889373
135.2	0.39533827
135.4	0.39552803
135.6	0.39989033
135.8	0.39485992
136	0.40050381
136.2	0.4040055
136.4	0.394708
136.6	0.39619522
136.8	0.41035437
137	0.39798584
137.2	0.4006381
137.4	0.40194983
137.6	0.39783095
137.8	0.40512672
138	0.40198435
138.2	0.39730355
138.4	0.40074715
138.6	0.40820434
138.8	0.39961407
139	0.40302832
139.2	0.39942738
139.4	0.40286857
139.6	0.40181359
139.8	0.40275818
140	0.3986724
140.2	0.39764274
140.4	0.40122476
140.6	0.40167382
140.8	0.40274134
141	0.4031485
141.2	0.40074691
141.4	0.40164906
141.6	0.41226381
141.8	0.40445075
142	0.40262024
142.2	0.40359337
142.4	0.40264905
142.6	0.40338311
142.8	0.40713733
143	0.4033119
143.2	0.39903811
143.4	0.41058901
143.6	0.40263436
143.8	0.40809408
144	0.40350143
144.2	0.40438637
144.4	0.4019253
144.6	0.4116491
144.8	0.39922657
145	0.4052144
145.2	0.40739428
145.4	0.40537982
145.6	0.40262087
145.8	0.40795228
146	0.41170366
146.2	0.39975545
146.4	0.40485679
146.6	0.40857935
146.8	0.40271061
147	0.40481837
147.2	0.40649375
147.4	0.40486073
147.6	0.41257177
147.8	0.41217024
148	0.41371649
148.2	0.41291431
148.4	0.40590215
148.6	0.40354754
148.8	0.40769708
149	0.41463902
149.2	0.40297103
149.4	0.4095296
149.6	0.40799296
149.8	0.40432774
150	0.41328784
150.2	0.40437282
150.4	0.40145624
150.6	0.40706506
150.8	0.40377267
151	0.40730061
151.2	0.40573935
151.4	0.41238432
151.6	0.40485576
151.8	0.41109643
152	0.40895467
152.2	0.40705315
152.4	0.41059283
152.6	0.40824106
152.8	0.40879449
153	0.41269957
153.2	0.41641082
153.4	0.40233016
153.6	0.40407192
153.8	0.41342112
154	0.4090949
154.2	0.40561645
154.4	0.41322177
154.6	0.41270131
154.8	0.41313519
155	0.40656999
155.2	0.40895507
155.4	0.4099839
155.6	0.4110555
155.8	0.41378763
156	0.41562994
156.2	0.40921719
156.4	0.41113034
156.6	0.41300046
156.8	0.41109433
157	0.40876288
157.2	0.40974379
157.4	0.41334625
157.6	0.40778107
157.8	0.40575898
158	0.41359129
158.2	0.40514006
158.4	0.41197631
158.6	0.41273585
158.8	0.40599744
159	0.40926869
159.2	0.41454257
159.4	0.41094019
159.6	0.41036621
159.8	0.41618614
160	0.40981011
160.2	0.4096959
160.4	0.41471771
160.6	0.41406602
160.8	0.40944697
161	0.41718453
161.2	0.40997646
161.4	0.41024635
161.6	0.41432641
161.8	0.4104355
162	0.4119317
162.2	0.41352653
162.4	0.41439427
162.6	0.40836442
162.8	0.41468501
163	0.41255817
163.2	0.41066014
163.4	0.4153666
163.6	0.41308807
163.8	0.41478285
164	0.41064912
164.2	0.42427224
164.4	0.41650979
164.6	0.41451726
164.8	0.41986767
165	0.41628376
165.2	0.41177926
165.4	0.40933499
165.6	0.40964066
165.8	0.41574475
166	0.40859339
166.2	0.41373324
166.4	0.41364585
166.6	0.41755182
166.8	0.41002244
167	0.41039183
167.2	0.41536735
167.4	0.41453773
167.6	0.41279805
167.8	0.41019214
168	0.40949237
168.2	0.41218647
168.4	0.41384551
168.6	0.41708715
168.8	0.41655786
169	0.41384257
169.2	0.41706015
169.4	0.41607321
169.6	0.42113524
169.8	0.41040217
170	0.41571193
170.2	0.41829588
170.4	0.41365184
170.6	0.4163651
170.8	0.41867098
171	0.41897143
171.2	0.41909633
171.4	0.42206566
171.6	0.41824487
171.8	0.41240856
172	0.42435965
172.2	0.42029883
172.4	0.42216751
172.6	0.4215387
172.8	0.41720316
173	0.4170358
173.2	0.42363704
173.4	0.42097743
173.6	0.41902047
173.8	0.42087239
174	0.42118367
174.2	0.4205298
174.4	0.42171153
174.6	0.42072958
174.8	0.41925314
175	0.41451219
175.2	0.4215088
175.4	0.41918318
175.6	0.42059185
175.8	0.41684608
176	0.41409682
176.2	0.41272479
176.4	0.41839576
176.6	0.42015346
176.8	0.42165611
177	0.41796934
177.2	0.41692829
177.4	0.41540769
177.6	0.42679002
177.8	0.41921981
178	0.41927715
178.2	0.42348734
178.4	0.42369697
178.6	0.42270061
178.8	0.4176492
179	0.42164997
179.2	0.42490696
179.4	0.4120279
179.6	0.41856349
179.8	0.42594391
180	0.42729477
180.2	0.42434296
180.4	0.42485729
180.6	0.42329913
180.8	0.41677987
181	0.42712177
181.2	0.42646215
181.4	0.42082499
181.6	0.42407408
181.8	0.42462655
182	0.42011164
182.2	0.42435466
182.4	0.42055735
182.6	0.41635695
182.8	0.42187678
183	0.41850821
183.2	0.42093535
183.4	0.42935305
183.6	0.42043906
183.8	0.42205813
184	0.42395868
184.2	0.42971295
184.4	0.42232756
184.6	0.42561353
184.8	0.42540616
185	0.42259319
185.2	0.43237948
185.4	0.42510573
185.6	0.42648563
185.8	0.4291719
186	0.4249668
186.2	0.41770276
186.4	0.42912245
186.6	0.42527789
186.8	0.41727684
187	0.42267209
187.2	0.42248335
187.4	0.42295596
187.6	0.42859331
187.8	0.42757374
188	0.42337061
188.2	0.42751113
188.4	0.42027852
188.6	0.42053312
188.8	0.42655322
189	0.42296698
189.2	0.42637482
189.4	0.42514477
189.6	0.42262428
189.8	0.42182288
190	0.41928358
190.2	0.42311921
190.4	0.42639193
190.6	0.42667254
190.8	0.42702183
191	0.42074338
191.2	0.43058878
191.4	0.4297612
191.6	0.42005831
191.8	0.42500085
192	0.42807269
192.2	0.42232345
192.4	0.42327198
192.6	0.43229894
192.8	0.42014098
193	0.42817998
193.2	0.42371708
193.4	0.42328177
193.6	0.42255253
193.8	0.42635773
194	0.4222643
194.2	0.42484656
194.4	0.42828056
194.6	0.43205493
194.8	0.42686453
195	0.42493941
195.2	0.42413127
195.4	0.43201751
195.6	0.42783571
195.8	0.42672402
196	0.43490263
196.2	0.42902728
196.4	0.42434022
196.6	0.43022189
196.8	0.42740821
197	0.42320076
197.2	0.43070549
197.4	0.43301675
197.6	0.42857968
197.8	0.42933807
198	0.43545046
198.2	0.4215014
198.4	0.43061097
198.6	0.42586723
198.8	0.43388909
199	0.4324801
199.2	0.43176207
199.4	0.43067026
199.6	0.43427135
199.8	0.43217796
200	0.42777309
200.2	0.42491398
200.4	0.43341864
200.6	0.42287702
200.8	0.43343069
201	0.43595622
201.2	0.42876557
201.4	0.43020717
201.6	0.43115947
201.8	0.4252416
202	0.42890713
202.2	0.4247409
202.4	0.43208556
202.6	0.42558283
202.8	0.43511587
203	0.42959979
203.2	0.42679966
203.4	0.43332841
203.6	0.43434684
203.8	0.42805611
204	0.4313595
204.2	0.43337324
204.4	0.43278865
204.6	0.43355084
204.8	0.43300158
205	0.42626939
205.2	0.43479921
205.4	0.43223578
205.6	0.42197184
205.8	0.43351508
206	0.43582515
206.2	0.43107811
206.4	0.42848802
206.6	0.43521887
206.8	0.42450919
207	0.43425604
207.2	0.43240737
207.4	0.42949297
207.6	0.43193281
207.8	0.4337815
208	0.42122845
208.2	0.43435817
208.4	0.42741121
208.6	0.43341172
208.8	0.42958598
209	0.42806334
209.2	0.43191307
209.4	0.43631114
209.6	0.43027152
209.8	0.42829153
210	0.4294509
210.2	0.43464688
210.4	0.43002562
210.6	0.43115772
210.8	0.43493624
211	0.43320939
211.2	0.43010861
211.4	0.43176463
211.6	0.42465757
211.8	0.43739579
212	0.42967731
212.2	0.43250827
212.4	0.42744503
212.6	0.43533643
212.8	0.43267865
213	0.43686815
213.2	0.43771031
213.4	0.43741438
213.6	0.43957708
213.8	0.432821
214	0.43061799
214.2	0.43906308
214.4	0.44319532
214.6	0.44056557
214.8	0.43747541
215	0.43820938
215.2	0.4335908
215.4	0.43358653
215.6	0.43432238
215.8	0.42799714
216	0.42986283
216.2	0.43473965
216.4	0.43023645
216.6	0.43105111
216.8	0.43565938
217	0.43427636
217.2	0.43195416
217.4	0.43371615
217.6	0.43069738
217.8	0.43485636
218	0.43248671
218.2	0.43486855
218.4	0.43292056
218.6	0.43862312
218.8	0.43003637
219	0.43322805
219.2	0.4404394
219.4	0.43578649
219.6	0.43510685
219.8	0.43586469
220	0.43935444
220.2	0.43326719
220.4	0.43378546
220.6	0.4278722
220.8	0.43838188
221	0.43531726
221.2	0.43627175
221.4	0.43672512
221.6	0.43891771
221.8	0.44236298
222	0.43598623
222.2	0.43954764
222.4	0.43814965
222.6	0.437844
222.8	0.44128472
223	0.43857341
223.2	0.4350546
223.4	0.43624269
223.6	0.43530415
223.8	0.44138557
224	0.4423146
224.2	0.44016185
224.4	0.43423805
224.6	0.44222459
224.8	0.44376947
225	0.44620907
225.2	0.43550723
225.4	0.43375587
225.6	0.44115732
225.8	0.43749711
226	0.44015791
226.2	0.43964314
226.4	0.44066796
226.6	0.43884283
226.8	0.43674533
227	0.44076757
227.2	0.43664707
227.4	0.43852752
227.6	0.44841331
227.8	0.44193202
228	0.43489309
228.2	0.444465
228.4	0.44649722
228.6	0.43647817
228.8	0.44751436
229	0.44335578
229.2	0.44088784
229.4	0.44272543
229.6	0.44638487
229.8	0.43642637
230	0.44022508
230.2	0.43664139
230.4	0.44311855
230.6	0.44628022
230.8	0.44439308
231	0.43633944
231.2	0.44097376
231.4	0.44460131
231.6	0.43641427
231.8	0.43754128
232	0.44981033
232.2	0.4394002
232.4	0.44354622
232.6	0.4419459
232.8	0.43589293
233	0.43998468
233.2	0.44139084
233.4	0.44356657
233.6	0.4459143
233.8	0.43669856
234	0.43893507
234.2	0.44540172
234.4	0.44046697
234.6	0.4440686
234.8	0.44581909
235	0.44091663
235.2	0.43718621
235.4	0.44404513
235.6	0.44569486
235.8	0.44112647
236	0.43766861
236.2	0.44301042
236.4	0.44050026
236.6	0.44302332
236.8	0.44034799
237	0.43621127
237.2	0.44391036
237.4	0.4408846
237.6	0.43995988
237.8	0.44237291
238	0.44733045
238.2	0.44141483
238.4	0.44732127
238.6	0.45186342
238.8	0.43904921
239	0.44619814
239.2	0.45107579
239.4	0.43750857
239.6	0.43845004
239.8	0.4451144
240	0.4427613
240.2	0.44500834
240.4	0.45033603
240.6	0.44371895
240.8	0.44505155
241	0.44851097
241.2	0.44077882
241.4	0.44104291
241.6	0.44330638
241.8	0.44277567
242	0.44270952
242.2	0.44559523
242.4	0.44556213
242.6	0.43930934
242.8	0.44674644
243	0.43702672
243.2	0.4370344
243.4	0.43595828
243.6	0.43796135
243.8	0.44300773
244	0.44288169
244.2	0.44570433
244.4	0.44376388
244.6	0.44284646
244.8	0.44280575
245	0.44326838
245.2	0.44693479
245.4	0.43998902
245.6	0.44574082
245.8	0.44027045
246	0.44054795
246.2	0.44732363
246.4	0.4488998
246.6	0.44961533
246.8	0.44269176
247	0.45329793
247.2	0.45371373
247.4	0.44285795
247.6	0.44171831
247.8	0.44797933
248	0.44155745
248.2	0.44868713
248.4	0.45407472
248.6	0.4422789
248.8	0.44719478
249	0.4524904
249.2	0.45092356
249.4	0.44608314
249.6	0.44238864
249.8	0.44625934
250	0.4484961
250.2	0.45035676
250.4	0.44518394
250.6	0.44442517
250.8	0.44060947
251	0.44487804
251.2	0.44721939
251.4	0.45051995
251.6	0.44647144
251.8	0.44559227
252	0.44526702
252.2	0.44393045
252.4	0.44894032
252.6	0.45282661
252.8	0.43885811
253	0.45182854
253.2	0.44599202
253.4	0.44559865
253.6	0.44864089
253.8	0.45142571
254	0.44840018
254.2	0.44683985
254.4	0.44104803
254.6	0.4480864
254.8	0.44660537
255	0.45235852
255.2	0.44286744
255.4	0.4527792
255.6	0.45013317
255.8	0.44764992
256	0.45121122
256.2	0.44951117
256.4	0.45307907
256.6	0.45446119
256.8	0.4477867
257	0.44332139
257.2	0.45086598
257.4	0.44664828
257.6	0.44355884
257.8	0.44483668
258	0.44513196
258.2	0.44820243
258.4	0.4464464
258.6	0.44401196
258.8	0.45006797
259	0.44527338
259.2	0.45227093
259.4	0.44589417
259.6	0.45089715
259.8	0.44234628
260	0.44496307
260.2	0.4462326
260.4	0.45197603
260.6	0.44252861
260.8	0.4478759
261	0.44549983
261.2	0.45546067
261.4	0.4504778
261.6	0.45479871
261.8	0.45175744
262	0.44220002
262.2	0.45786297
262.4	0.44492934
262.6	0.4444489
262.8	0.44969172
263	0.45099896
263.2	0.45812547
263.4	0.45243293
263.6	0.45572635
263.8	0.44871381
264	0.45421558
264.2	0.44229122
264.4	0.4449653
264.6	0.45169088
264.8	0.44946606
265	0.45012722
265.2	0.45339875
265.4	0.44403241
265.6	0.44955304
265.8	0.45208357
266	0.45101105
266.2	0.45525592
266.4	0.45110844
266.6	0.4493585
266.8	0.45025003
267	0.447022
267.2	0.45046185
267.4	0.44070435
267.6	0.45571769
267.8	0.45457396
268	0.44758605
268.2	0.44223292
268.4	0.44835197
268.6	0.44289617
268.8	0.44755568
269	0.44955915
269.2	0.45463914
269.4	0.44914949
269.6	0.45083977
269.8	0.44856469
270	0.45359257
270.2	0.44836926
270.4	0.44856885
270.6	0.4485519
270.8	0.45455224
271	0.45626945
271.2	0.44579441
271.4	0.44945685
271.6	0.44760155
271.8	0.44767969
272	0.44758308
272.2	0.44709241
272.4	0.4460831
272.6	0.45129134
272.8	0.44679367
273	0.45176264
273.2	0.45050406
273.4	0.45345244
273.6	0.45118785
273.8	0.45368043
274	0.44939542
274.2	0.45805882
274.4	0.45532027
274.6	0.4449504
274.8	0.45442401
275	0.45881066
275.2	0.44729466
275.4	0.45907161
275.6	0.45499188
275.8	0.44815009
276	0.45331559
276.2	0.45474364
276.4	0.45497264
276.6	0.45560284
276.8	0.45100549
277	0.4468375
277.2	0.4554665
277.4	0.44807158
277.6	0.4535226
277.8	0.44824949
278	0.45600513
278.2	0.45554469
278.4	0.45353901
278.6	0.45313247
278.8	0.45675752
279	0.45059329
279.2	0.45562652
279.4	0.45828701
279.6	0.45617406
279.8	0.45145956
280	0.45249429
280.2	0.45321277
280.4	0.45693671
280.6	0.45113284
280.8	0.45515151
281	0.46042584
281.2	0.45538649
281.4	0.45343284
281.6	0.45955275
281.8	0.45264728
282	0.45437302
282.2	0.45027826
282.4	0.45435427
282.6	0.45536295
282.8	0.45978616
283	0.44699419
283.2	0.4529078
283.4	0.45788738
283.6	0.45009351
283.8	0.44949666
284	0.45641239
284.2	0.45713449
284.4	0.46259891
284.6	0.45823076
284.8	0.45724351
285	0.46083935
285.2	0.4631284
285.4	0.45347534
285.6	0.4581444
285.8	0.45719095
286	0.45913647
286.2	0.450584
286.4	0.45753481
286.6	0.45878894
286.8	0.45177364
287	0.45622972
287.2	0.45751505
287.4	0.45587514
287.6	0.4581159
287.8	0.45859814
288	0.45117362
288.2	0.45927154
288.4	0.4462117
288.6	0.45660248
288.8	0.4556586
289	0.45547149
289.2	0.45022861
289.4	0.46015981
289.6	0.45431599
289.8	0.44904235
290	0.46161278
290.2	0.45622513
290.4	0.45835938
290.6	0.46158811
290.8	0.45509335
291	0.45583399
291.2	0.46193606
291.4	0.45754932
291.6	0.45816701
291.8	0.45690705
292	0.46346882
292.2	0.45454829
292.4	0.45658466
292.6	0.46015655
292.8	0.45203602
293	0.45177375
293.2	0.45857773
293.4	0.45338908
293.6	0.45355387
293.8	0.46046199
294	0.45639739
294.2	0.45693225
294.4	0.45740647
294.6	0.45182163
294.8	0.46004723
295	0.46112719
295.2	0.45794068
295.4	0.45442937
295.6	0.45645993
295.8	0.45450365
296	0.46145876
296.2	0.46510795
296.4	0.46138843
296.6	0.46106064
296.8	0.46080998
297	0.45336002
297.2	0.46108778
