Plate,Repeat,Well,Type,Time,ANTS (Counts)
1,1,C05,M,00:00:24.63,72622
1,2,C05,M,00:01:02.30,72839
1,3,C05,M,00:01:39.97,72888
1,4,C05,M,00:02:17.66,72495
1,5,C05,M,00:02:55.33,72867
1,6,C05,M,00:03:33.01,73075
1,7,C05,M,00:04:10.69,72610
1,8,C05,M,00:04:48.36,73238
1,9,C05,M,00:05:26.05,72889
1,10,C05,M,00:06:03.73,72932
1,1,C06,M,00:00:25.24,79497
1,2,C06,M,00:01:02.91,79441
1,3,C06,M,00:01:40.58,79855
1,4,C06,M,00:02:18.27,79549
1,5,C06,M,00:02:55.95,79561
1,6,C06,M,00:03:33.63,79280
1,7,C06,M,00:04:11.30,79819
1,8,C06,M,00:04:48.98,79153
1,9,C06,M,00:05:26.66,79397
1,10,C06,M,00:06:04.34,79849
1,1,D01,M,00:00:27.75,76113
1,2,D01,M,00:01:05.43,75295
1,3,D01,M,00:01:43.10,74948
1,4,D01,M,00:02:20.78,74866
1,5,D01,M,00:02:58.46,75399
1,6,D01,M,00:03:36.14,75172
1,7,D01,M,00:04:13.81,75024
1,8,D01,M,00:04:51.50,75205
1,9,D01,M,00:05:29.18,74756
1,10,D01,M,00:06:06.86,75032
1,1,D02,M,00:00:28.37,74975
1,2,D02,M,00:01:06.04,75506
1,3,D02,M,00:01:43.71,75282
1,4,D02,M,00:02:21.40,75045
1,5,D02,M,00:02:59.08,74801
1,6,D02,M,00:03:36.76,75121
1,7,D02,M,00:04:14.43,75011
1,8,D02,M,00:04:52.11,74804
1,9,D02,M,00:05:29.79,74837
1,10,D02,M,00:06:07.47,74620
1,1,D03,M,00:00:28.99,73676
1,2,D03,M,00:01:06.66,74057
1,3,D03,M,00:01:44.33,73982
1,4,D03,M,00:02:22.02,74183
1,5,D03,M,00:02:59.69,74563
1,6,D03,M,00:03:37.37,73946
1,7,D03,M,00:04:15.05,73662
1,8,D03,M,00:04:52.73,73800
1,9,D03,M,00:05:30.41,73861
1,10,D03,M,00:06:08.09,73401
1,1,D04,M,00:00:29.60,70538
1,2,D04,M,00:01:07.27,70348
1,3,D04,M,00:01:44.95,70444
1,4,D04,M,00:02:22.63,70626
1,5,D04,M,00:03:00.31,70124
1,6,D04,M,00:03:37.99,70285
1,7,D04,M,00:04:15.66,70616
1,8,D04,M,00:04:53.34,69804
1,9,D04,M,00:05:31.02,70371
1,10,D04,M,00:06:08.70,70168
1,1,D05,M,00:00:30.22,72685
1,2,D05,M,00:01:07.89,73514
1,3,D05,M,00:01:45.56,72939
1,4,D05,M,00:02:23.25,72669
1,5,D05,M,00:03:00.92,73035
1,6,D05,M,00:03:38.60,73046
1,7,D05,M,00:04:16.28,72839
1,8,D05,M,00:04:53.96,72747
1,9,D05,M,00:05:31.64,72901
1,10,D05,M,00:06:09.32,72986
1,1,D06,M,00:00:30.83,83098
1,2,D06,M,00:01:08.50,83688
1,3,D06,M,00:01:46.18,82768
1,4,D06,M,00:02:23.86,83444
1,5,D06,M,00:03:01.54,83508
1,6,D06,M,00:03:39.22,83455
1,7,D06,M,00:04:16.89,83487
1,8,D06,M,00:04:54.57,83192
1,9,D06,M,00:05:32.25,82337
1,10,D06,M,00:06:09.93,82767
1,1,E01,M,00:00:33.35,71018
1,2,E01,M,00:01:11.02,70855
1,3,E01,M,00:01:48.69,70967
1,4,E01,M,00:02:26.37,71007
1,5,E01,M,00:03:04.05,70512
1,6,E01,M,00:03:41.73,70211
1,7,E01,M,00:04:19.40,70999
1,8,E01,M,00:04:57.09,70459
1,9,E01,M,00:05:34.77,70680
1,10,E01,M,00:06:12.44,70709
1,1,E02,M,00:00:33.97,72555
1,2,E02,M,00:01:11.63,72386
1,3,E02,M,00:01:49.31,72923
1,4,E02,M,00:02:26.99,72610
1,5,E02,M,00:03:04.67,72938
1,6,E02,M,00:03:42.35,72870
1,7,E02,M,00:04:20.02,72869
1,8,E02,M,00:04:57.70,72272
1,9,E02,M,00:05:35.38,72532
