Plate,Repeat,Well,Type,Time,Fluorescein (0.3s) (Counts)
1,1,B03,M,00:00:24.13,19812
1,2,B03,M,00:01:26.89,19939
1,3,B03,M,00:02:29.64,19652
1,4,B03,M,00:03:32.40,19595
1,5,B03,M,00:04:35.16,20025
1,6,B03,M,00:05:37.92,20267
1,7,B03,M,00:06:40.68,20464
1,8,B03,M,00:07:43.44,20244
1,9,B03,M,00:08:46.20,20596
1,10,B03,M,00:09:48.96,20299
1,1,B04,M,00:00:24.74,9322
1,2,B04,M,00:01:27.50,9599
1,3,B04,M,00:02:30.26,9614
1,4,B04,M,00:03:33.02,9679
1,5,B04,M,00:04:35.78,9686
1,6,B04,M,00:05:38.54,9857
1,7,B04,M,00:06:41.29,9777
1,8,B04,M,00:07:44.06,9581
1,9,B04,M,00:08:46.82,9837
1,10,B04,M,00:09:49.58,9999
1,1,B05,M,00:00:25.36,4569
1,2,B05,M,00:01:28.12,4540
1,3,B05,M,00:02:30.87,4505
1,4,B05,M,00:03:33.63,4512
1,5,B05,M,00:04:36.39,4771
1,6,B05,M,00:05:39.15,4537
1,7,B05,M,00:06:41.91,4572
1,8,B05,M,00:07:44.67,4671
1,9,B05,M,00:08:47.43,4748
1,10,B05,M,00:09:50.19,4760
1,1,B06,M,00:00:25.97,2361
1,2,B06,M,00:01:28.73,2196
1,3,B06,M,00:02:31.49,2290
1,4,B06,M,00:03:34.25,2348
1,5,B06,M,00:04:37.01,2361
1,6,B06,M,00:05:39.76,2331
1,7,B06,M,00:06:42.52,2299
1,8,B06,M,00:07:45.29,2330
1,9,B06,M,00:08:48.05,2350
1,10,B06,M,00:09:50.81,2286
1,1,B07,M,00:00:26.59,1255
1,2,B07,M,00:01:29.35,1134
1,3,B07,M,00:02:32.10,1240
1,4,B07,M,00:03:34.86,1195
1,5,B07,M,00:04:37.62,1300
1,6,B07,M,00:05:40.38,1247
1,7,B07,M,00:06:43.14,1165
1,8,B07,M,00:07:45.90,1229
1,9,B07,M,00:08:48.66,1243
1,10,B07,M,00:09:51.42,1230
1,1,B08,M,00:00:27.20,652
1,2,B08,M,00:01:29.96,684
1,3,B08,M,00:02:32.72,648
1,4,B08,M,00:03:35.48,624
1,5,B08,M,00:04:38.24,737
1,6,B08,M,00:05:40.99,619
1,7,B08,M,00:06:43.75,642
1,8,B08,M,00:07:46.52,680
1,9,B08,M,00:08:49.28,679
1,10,B08,M,00:09:52.04,716
1,1,B09,M,00:00:27.82,413
1,2,B09,M,00:01:30.58,401
1,3,B09,M,00:02:33.33,408
1,4,B09,M,00:03:36.09,395
1,5,B09,M,00:04:38.85,467
