Plate,Repeat,Well,Type,Time,ANTS bottom (Counts)
1,3,F10,M,00:03:31.21,242777
1,4,F10,M,00:04:44.37,243155
1,5,F10,M,00:05:57.53,242802
1,6,F10,M,00:07:10.69,241922
1,7,F10,M,00:08:23.87,241908
1,8,F10,M,00:09:37.04,241917
1,9,F10,M,00:10:50.20,242913
1,10,F10,M,00:12:03.35,242407
1,1,F11,M,00:01:05.40,256381
1,2,F11,M,00:02:18.56,255640
1,3,F11,M,00:03:31.73,255100
1,4,F11,M,00:04:44.88,255330
1,5,F11,M,00:05:58.04,255637
1,6,F11,M,00:07:11.20,254816
1,7,F11,M,00:08:24.39,255920
1,8,F11,M,00:09:37.56,254876
1,9,F11,M,00:10:50.71,255499
1,10,F11,M,00:12:03.86,254519
1,1,F12,M,00:01:05.92,256671
1,2,F12,M,00:02:19.08,257265
1,3,F12,M,00:03:32.24,257235
1,4,F12,M,00:04:45.40,256505
1,5,F12,M,00:05:58.56,256320
1,6,F12,M,00:07:11.71,256208
1,7,F12,M,00:08:24.90,256468
1,8,F12,M,00:09:38.07,256183
1,9,F12,M,00:10:51.23,256556
1,10,F12,M,00:12:04.38,255911
1,1,G01,M,00:01:08.87,258811
1,2,G01,M,00:02:22.03,258300
1,3,G01,M,00:03:35.19,259227
1,4,G01,M,00:04:48.35,258645
1,5,G01,M,00:06:01.51,257035
1,6,G01,M,00:07:14.67,257756
1,7,G01,M,00:08:27.86,258172
1,8,G01,M,00:09:41.03,257677
1,9,G01,M,00:10:54.18,257721
1,10,G01,M,00:12:07.33,258226
1,1,G02,M,00:01:09.39,254500
1,2,G02,M,00:02:22.54,253480
1,3,G02,M,00:03:35.71,254680
1,4,G02,M,00:04:48.87,254610
1,5,G02,M,00:06:02.03,254868
1,6,G02,M,00:07:15.18,254678
1,7,G02,M,00:08:28.37,254789
1,8,G02,M,00:09:41.54,254552
1,9,G02,M,00:10:54.69,255167
1,10,G02,M,00:12:07.85,255217
1,1,G03,M,00:01:09.90,256778
1,2,G03,M,00:02:23.06,255552
1,3,G03,M,00:03:36.22,256437
1,4,G03,M,00:04:49.38,255095
1,5,G03,M,00:06:02.54,254974
1,6,G03,M,00:07:15.70,256030
1,7,G03,M,00:08:28.89,255461
1,8,G03,M,00:09:42.06,255135
1,9,G03,M,00:10:55.21,254754
1,10,G03,M,00:12:08.37,254655
1,1,G04,M,00:01:10.42,254075
1,2,G04,M,00:02:23.58,253297
1,3,G04,M,00:03:36.74,252460
1,4,G04,M,00:04:49.90,252344
1,5,G04,M,00:06:03.06,252611
1,6,G04,M,00:07:16.21,252438
1,7,G04,M,00:08:29.40,252700
1,8,G04,M,00:09:42.57,253112
1,9,G04,M,00:10:55.73,251871
1,10,G04,M,00:12:08.88,251072
1,1,G05,M,00:01:10.93,254306
1,2,G05,M,00:02:24.09,253133
1,3,G05,M,00:03:37.25,253545
1,4,G05,M,00:04:50.41,252482
1,5,G05,M,00:06:03.57,252337
1,6,G05,M,00:07:16.73,252000
1,7,G05,M,00:08:29.92,253138
1,8,G05,M,00:09:43.09,252277
1,9,G05,M,00:10:56.24,252922
1,10,G05,M,00:12:09.40,253319
1,1,G06,M,00:01:11.45,254279
1,2,G06,M,00:02:24.60,253493
1,3,G06,M,00:03:37.77,253853
1,4,G06,M,00:04:50.93,252460
1,5,G06,M,00:06:04.09,253074
1,6,G06,M,00:07:17.24,253336
1,7,G06,M,00:08:30.43,252799
1,8,G06,M,00:09:43.60,252867
1,9,G06,M,00:10:56.75,253292
1,10,G06,M,00:12:09.91,253213
1,1,G07,M,00:01:11.96,252693
1,2,G07,M,00:02:25.12,252861
1,3,G07,M,00:03:38.28,252802
1,4,G07,M,00:04:51.44,251245
1,5,G07,M,00:06:04.60,251854
1,6,G07,M,00:07:17.76,252107
1,7,G07,M,00:08:30.95,253406
1,8,G07,M,00:09:44.12,252136
1,9,G07,M,00:10:57.27,252218
1,10,G07,M,00:12:10.43,253055
1,1,G08,M,00:01:12.48,253900
1,2,G08,M,00:02:25.63,253350
1,3,G08,M,00:03:38.80,253620
1,4,G08,M,00:04:51.96,253885
1,5,G08,M,00:06:05.12,252966
1,6,G08,M,00:07:18.27,253848
1,7,G08,M,00:08:31.46,253233
1,8,G08,M,00:09:44.63,252548
1,9,G08,M,00:10:57.78,252341
1,10,G08,M,00:12:10.94,253224
1,1,G09,M,00:01:12.99,254517
1,2,G09,M,00:02:26.15,254904
1,3,G09,M,00:03:39.31,254086
1,4,G09,M,00:04:52.47,254039
1,5,G09,M,00:06:05.63,253686
1,6,G09,M,00:07:18.79,254130
1,7,G09,M,00:08:31.98,253267
1,8,G09,M,00:09:45.15,252592
1,9,G09,M,00:10:58.30,252161
1,10,G09,M,00:12:11.46,253131
1,1,G10,M,00:01:13.51,244903
1,2,G10,M,00:02:26.67,244715
1,3,G10,M,00:03:39.83,245224
1,4,G10,M,00:04:52.99,243716
1,5,G10,M,00:06:06.15,244610
1,6,G10,M,00:07:19.30,244108
1,7,G10,M,00:08:32.49,245369
1,8,G10,M,00:09:45.66,245163
1,9,G10,M,00:10:58.81,243801
1,10,G10,M,00:12:11.97,243928
1,1,G11,M,00:01:14.02,256638
1,2,G11,M,00:02:27.18,256919
1,3,G11,M,00:03:40.34,256026
1,4,G11,M,00:04:53.50,256192
1,5,G11,M,00:06:06.66,255489
1,6,G11,M,00:07:19.82,257169
1,7,G11,M,00:08:33.01,255557
1,8,G11,M,00:09:46.18,255670
1,9,G11,M,00:10:59.33,255229
1,10,G11,M,00:12:12.49,256379
1,1,G12,M,00:01:14.54,258391
1,2,G12,M,00:02:27.69,257824
1,3,G12,M,00:03:40.86,256590
1,4,G12,M,00:04:54.02,257499
1,5,G12,M,00:06:07.18,256962
1,6,G12,M,00:07:20.33,256703
1,7,G12,M,00:08:33.52,257077
1,8,G12,M,00:09:46.69,257305
1,9,G12,M,00:10:59.84,256547
1,10,G12,M,00:12:13.00,256762
1,1,H01,M,00:01:17.49,257503
1,2,H01,M,00:02:30.65,258935
1,3,H01,M,00:03:43.81,257643
1,4,H01,M,00:04:56.97,256547
1,5,H01,M,00:06:10.13,256885
1,6,H01,M,00:07:23.29,257433
1,7,H01,M,00:08:36.48,256702
1,8,H01,M,00:09:49.64,256083
1,9,H01,M,00:11:02.80,256090
1,10,H01,M,00:12:15.96,256498
1,1,H02,M,00:01:18.01,254995
1,2,H02,M,00:02:31.16,255710
1,3,H02,M,00:03:44.33,255662
1,4,H02,M,00:04:57.49,254858
1,5,H02,M,00:06:10.64,254964
1,6,H02,M,00:07:23.80,254721
1,7,H02,M,00:08:36.99,254667
1,8,H02,M,00:09:50.16,255627
1,9,H02,M,00:11:03.31,254272
1,10,H02,M,00:12:16.47,253692
1,1,H03,M,00:01:18.52,255505
1,2,H03,M,00:02:31.68,256535
1,3,H03,M,00:03:44.84,255570
1,4,H03,M,00:04:58.00,255937
1,5,H03,M,00:06:11.16,255403
1,6,H03,M,00:07:24.32,254773
1,7,H03,M,00:08:37.51,254887
1,8,H03,M,00:09:50.68,255066
1,9,H03,M,00:11:03.83,255180
1,10,H03,M,00:12:16.99,252818
1,1,H04,M,00:01:19.04,256183
1,2,H04,M,00:02:32.19,258537
1,3,H04,M,00:03:45.36,255575
1,4,H04,M,00:04:58.52,256627
1,5,H04,M,00:06:11.67,256237
1,6,H04,M,00:07:24.83,256207
1,7,H04,M,00:08:38.02,255912
1,8,H04,M,00:09:51.19,256654
1,9,H04,M,00:11:04.34,255285
1,10,H04,M,00:12:17.50,255824
1,1,H05,M,00:01:19.55,256701
1,2,H05,M,00:02:32.71,255808
1,3,H05,M,00:03:45.87,255903
1,4,H05,M,00:04:59.03,255842
1,5,H05,M,00:06:12.19,255670
1,6,H05,M,00:07:25.35,255101
1,7,H05,M,00:08:38.54,256510
1,8,H05,M,00:09:51.71,254863
1,9,H05,M,00:11:04.86,254702
1,10,H05,M,00:12:18.02,254355
1,1,H06,M,00:01:20.07,256675
1,2,H06,M,00:02:33.22,255541
1,3,H06,M,00:03:46.39,255601
1,4,H06,M,00:04:59.55,255674
1,5,H06,M,00:06:12.70,254755
1,6,H06,M,00:07:25.86,254599
1,7,H06,M,00:08:39.05,255207
1,8,H06,M,00:09:52.22,254242
1,9,H06,M,00:11:05.37,254758
1,10,H06,M,00:12:18.53,254944
1,1,H07,M,00:01:20.58,256951
1,2,H07,M,00:02:33.74,256217
1,3,H07,M,00:03:46.90,256071
1,4,H07,M,00:05:00.06,255334
1,5,H07,M,00:06:13.22,254777
1,6,H07,M,00:07:26.38,255050
1,7,H07,M,00:08:39.57,255951
1,8,H07,M,00:09:52.73,255231
1,9,H07,M,00:11:05.89,256315
1,10,H07,M,00:12:19.05,256087
1,1,H08,M,00:01:21.10,255367
1,2,H08,M,00:02:34.25,254802
1,3,H08,M,00:03:47.42,254502
1,4,H08,M,00:05:00.58,254930
1,5,H08,M,00:06:13.73,254334
1,6,H08,M,00:07:26.89,254425
1,7,H08,M,00:08:40.08,254552
1,8,H08,M,00:09:53.25,254853
1,9,H08,M,00:11:06.40,253990
1,10,H08,M,00:12:19.56,253368
1,1,H09,M,00:01:21.61,255144
1,2,H09,M,00:02:34.77,254658
1,3,H09,M,00:03:47.93,254332
1,4,H09,M,00:05:01.09,254715
1,5,H09,M,00:06:14.25,252489
1,6,H09,M,00:07:27.41,253317
1,7,H09,M,00:08:40.60,254041
1,8,H09,M,00:09:53.77,253889
1,9,H09,M,00:11:06.92,253241
1,10,H09,M,00:12:20.08,252487
1,1,H10,M,00:01:22.13,251620
1,2,H10,M,00:02:35.28,250679
1,3,H10,M,00:03:48.45,250124
1,4,H10,M,00:05:01.61,249936
1,5,H10,M,00:06:14.76,250619
1,6,H10,M,00:07:27.92,251029
1,7,H10,M,00:08:41.11,250596
1,8,H10,M,00:09:54.28,250688
1,9,H10,M,00:11:07.43,250109
1,10,H10,M,00:12:20.59,249813
1,1,H11,M,00:01:22.64,257466
1,2,H11,M,00:02:35.80,256714
1,3,H11,M,00:03:48.96,256562
1,4,H11,M,00:05:02.12,256632
1,5,H11,M,00:06:15.28,256083
1,6,H11,M,00:07:28.44,256944
1,7,H11,M,00:08:41.63,256398
1,8,H11,M,00:09:54.80,256796
1,9,H11,M,00:11:07.95,255970
1,10,H11,M,00:12:21.11,256868
1,1,H12,M,00:01:23.16,256829
1,2,H12,M,00:02:36.31,255842
1,3,H12,M,00:03:49.48,256920
1,4,H12,M,00:05:02.64,256189
1,5,H12,M,00:06:15.79,256235
1,6,H12,M,00:07:28.95,255613
1,7,H12,M,00:08:42.14,256017
1,8,H12,M,00:09:55.31,255714
1,9,H12,M,00:11:08.46,255918
1,10,H12,M,00:12:21.62,255885
