##BLOCKS= 1          
Plate:	Plate#1	1.3	TimeFormat	Kinetic	Fluorescence	FALSE	Raw	FALSE	515	10800	21				1	530	1	12	96	475	Manual	515			20	High			1	3	None	
Time(hh:mm:ss)	Temperature(¡C)	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	
5:57	37.00	18.691	12.488	9.191	7.371	6.676	6.276	6.333	6.192	6.214	6.082	6.118	6.021	9.101	4.947	2.914	1.787	1.352	1.118	1.001	0.929	0.973	0.919	0.914	0.921	5.766	5.847	5.576	5.5	0.469	0.435	0.459	0.516	0.541	0.537	0.484	0.543																																																													
6:18	37.00	18.942	12.616	8.979	7.354	6.73	6.423	6.294	6.12	6.241	6.318	6.074	6.091	9.045	4.975	2.928	1.935	1.397	1.043	0.959	0.968	0.934	0.933	0.937	0.889	5.626	6.051	5.617	5.735	0.478	0.421	0.428	0.536	0.498	0.505	0.502	0.57																																																													
6:39	37.00	19.067	12.644	9.272	7.434	6.714	6.321	6.218	6.086	6.085	6.106	6.034	6.024	8.946	4.888	2.891	1.869	1.401	1.09	1.01	1.002	0.998	0.963	0.935	0.884	5.542	6.028	5.54	5.581	0.473	0.434	0.418	0.495	0.507	0.541	0.487	0.545																																																													
7:00	37.00	19.084	12.902	9.172	7.437	6.782	6.284	6.263	6.055	6.041	6.216	6.101	6.03	9.008	5.051	2.845	1.891	1.363	1.141	0.994	0.931	0.929	0.923	0.92	0.874	5.595	5.978	5.643	5.791	0.464	0.435	0.471	0.509	0.512	0.559	0.497	0.555																																																													
7:21	37.00	19.548	12.748	9.486	7.619	6.795	6.491	6.288	6.062	6.148	6.158	6.085	5.943	8.993	4.86	2.895	1.827	1.346	1.102	1.012	0.943	0.937	0.898	0.93	0.869	5.776	6.178	5.751	5.652	0.488	0.463	0.439	0.507	0.502	0.543	0.481	0.534																																																													
7:42	37.00	19.767	13.088	9.616	7.637	6.892	6.272	6.29	6.086	5.979	6.118	6.05	6.025	8.952	4.954	2.901	1.818	1.375	1.053	0.951	0.943	0.951	0.955	0.969	0.89	5.593	5.857	5.686	5.735	0.464	0.463	0.46	0.499	0.489	0.547	0.511	0.514																																																													
8:03	37.00	20.153	13.251	9.456	7.709	6.601	6.328	5.985	6.126	6.139	6.15	6.071	6.045	8.866	4.862	2.889	1.916	1.35	1.035	1.007	1.019	0.95	0.854	0.932	0.866	5.622	5.922	5.616	5.659	0.474	0.462	0.447	0.481	0.482	0.499	0.522	0.549																																																													
8:24	37.00	20.168	13.256	9.551	7.644	6.747	6.301	6.072	5.967	6.125	6.181	5.938	5.91	8.997	4.891	2.87	1.918	1.359	1.121	0.978	0.932	0.903	0.972	0.946	0.858	5.585	5.874	5.68	5.652	0.461	0.43	0.456	0.495	0.512	0.496	0.529	0.541																																																													
8:45	37.00	20.352	13.643	9.798	7.79	6.918	6.366	6.134	6.03	6.048	6.035	5.901	5.882	8.887	5.128	2.883	1.883	1.314	1.114	0.974	0.921	0.955	0.926	0.886	0.879	5.741	5.759	5.545	5.599	0.46	0.454	0.474	0.515	0.502	0.517	0.522	0.577																																																													
9:06	37.00	20.788	13.781	9.837	7.734	6.837	6.421	6.141	6.007	5.982	6.073	5.919	5.873	9.159	4.802	2.861	1.823	1.338	1.114	0.98	0.904	0.943	0.866	0.947	0.849	5.679	5.88	5.756	5.692	0.473	0.436	0.46	0.539	0.54	0.519	0.499	0.558																																																													
