Plate,Repeat,Well,Type,Time,ANTS (RFU)
1,10,F05,M,00:12:45.85,8529786
1,1,F06,M,00:01:00.01,8674108
1,2,F06,M,00:02:18.50,8546714
1,3,F06,M,00:03:36.98,8445791
1,4,F06,M,00:04:55.47,8469336
1,5,F06,M,00:06:13.95,8379251
1,6,F06,M,00:07:32.44,8743128
1,7,F06,M,00:08:50.93,8561762
1,8,F06,M,00:10:09.44,8578740
1,9,F06,M,00:11:27.93,8325552
1,10,F06,M,00:12:46.42,8470283
1,1,F07,M,00:01:00.58,8634006
1,2,F07,M,00:02:19.07,8506597
1,3,F07,M,00:03:37.55,8613745
1,4,F07,M,00:04:56.04,8552184
1,5,F07,M,00:06:14.52,8650108
1,6,F07,M,00:07:33.01,8464658
1,7,F07,M,00:08:51.50,8487812
1,8,F07,M,00:10:10.01,8564756
1,9,F07,M,00:11:28.50,8510170
1,10,F07,M,00:12:46.99,8562780
1,1,F08,M,00:01:01.15,8440621
1,2,F08,M,00:02:19.64,8541538
1,3,F08,M,00:03:38.12,8500786
1,4,F08,M,00:04:56.61,8432818
1,5,F08,M,00:06:15.09,8463070
1,6,F08,M,00:07:33.58,8541573
1,7,F08,M,00:08:52.07,8502020
1,8,F08,M,00:10:10.58,8302739
1,9,F08,M,00:11:29.07,8425331
1,10,F08,M,00:12:47.56,8463480
1,1,F09,M,00:01:01.72,8616929
1,2,F09,M,00:02:20.21,8680224
1,3,F09,M,00:03:38.69,8610232
1,4,F09,M,00:04:57.18,8445004
1,5,F09,M,00:06:15.66,8534663
1,6,F09,M,00:07:34.15,8576906
1,7,F09,M,00:08:52.64,8503046
1,8,F09,M,00:10:11.15,8475033
1,9,F09,M,00:11:29.64,8565058
1,10,F09,M,00:12:48.13,8497186
1,1,F10,M,00:01:02.29,8646714
1,2,F10,M,00:02:20.78,8694685
1,3,F10,M,00:03:39.26,8510216
1,4,F10,M,00:04:57.75,8597949
1,5,F10,M,00:06:16.23,8451546
1,6,F10,M,00:07:34.72,8605483
1,7,F10,M,00:08:53.21,8688548
1,8,F10,M,00:10:11.72,8558411
1,9,F10,M,00:11:30.21,8496795
1,10,F10,M,00:12:48.70,8515495
1,1,F11,M,00:01:02.86,8549552
1,2,F11,M,00:02:21.35,8644818
1,3,F11,M,00:03:39.83,8377739
1,4,F11,M,00:04:58.32,8457141
1,5,F11,M,00:06:16.80,8379877
1,6,F11,M,00:07:35.29,8451100
1,7,F11,M,00:08:53.78,8513120
1,8,F11,M,00:10:12.29,8358287
1,9,F11,M,00:11:30.78,8450622
1,10,F11,M,00:12:49.27,8414453
1,1,F12,M,00:01:03.43,8530460
1,2,F12,M,00:02:21.92,8486658
1,3,F12,M,00:03:40.40,8494182
1,4,F12,M,00:04:58.89,8490561
1,5,F12,M,00:06:17.37,8460217
1,6,F12,M,00:07:35.86,8379346
1,7,F12,M,00:08:54.35,8323991
1,8,F12,M,00:10:12.86,8467201
1,9,F12,M,00:11:31.35,8402703
1,10,F12,M,00:12:49.84,8366876
1,1,G01,M,00:01:06.44,8388128
1,2,G01,M,00:02:24.93,8438828
1,3,G01,M,00:03:43.41,8483400
1,4,G01,M,00:05:01.90,8389582
1,5,G01,M,00:06:20.38,8407493
1,6,G01,M,00:07:38.87,8376813
1,7,G01,M,00:08:57.36,8392547
1,8,G01,M,00:10:15.87,8375447
1,9,G01,M,00:11:34.36,8192924
1,10,G01,M,00:12:52.85,8341588
1,1,G02,M,00:01:07.01,8370264
1,2,G02,M,00:02:25.50,8361427
1,3,G02,M,00:03:43.98,8500452
1,4,G02,M,00:05:02.47,8452923
1,5,G02,M,00:06:20.95,8541870
1,6,G02,M,00:07:39.44,8383398
1,7,G02,M,00:08:57.93,8340284
1,8,G02,M,00:10:16.44,8339157
1,9,G02,M,00:11:34.93,8531709
1,10,G02,M,00:12:53.42,8358406
1,1,G03,M,00:01:07.58,8452718
1,2,G03,M,00:02:26.07,8452845
1,3,G03,M,00:03:44.55,8421802
1,4,G03,M,00:05:03.04,8514694
1,5,G03,M,00:06:21.52,8424132
1,6,G03,M,00:07:40.01,8434095
1,7,G03,M,00:08:58.50,8493565
1,8,G03,M,00:10:17.01,8436663
1,9,G03,M,00:11:35.50,8473345
1,10,G03,M,00:12:53.99,8245797
1,1,G04,M,00:01:08.15,8435437
1,2,G04,M,00:02:26.64,8453143
1,3,G04,M,00:03:45.12,8404914
1,4,G04,M,00:05:03.61,8360600
1,5,G04,M,00:06:22.09,8418253
1,6,G04,M,00:07:40.58,8471703
1,7,G04,M,00:08:59.07,8562245
1,8,G04,M,00:10:17.58,8668218
1,9,G04,M,00:11:36.07,8354692
1,10,G04,M,00:12:54.56,8438497
1,1,G05,M,00:01:08.72,8591941
1,2,G05,M,00:02:27.21,8511796
1,3,G05,M,00:03:45.69,8444506
1,4,G05,M,00:05:04.18,8483625
1,5,G05,M,00:06:22.66,8520877
1,6,G05,M,00:07:41.15,8442956
1,7,G05,M,00:08:59.64,8552505
1,8,G05,M,00:10:18.15,8591726
1,9,G05,M,00:11:36.64,8390322
1,10,G05,M,00:12:55.13,8513186
1,1,G06,M,00:01:09.29,8510227
1,2,G06,M,00:02:27.78,8469854
1,3,G06,M,00:03:46.26,8345900
1,4,G06,M,00:05:04.75,8609809
1,5,G06,M,00:06:23.23,8381837
1,6,G06,M,00:07:41.72,8593962
1,7,G06,M,00:09:00.21,8537551
1,8,G06,M,00:10:18.72,8496473
1,9,G06,M,00:11:37.21,8518307
1,10,G06,M,00:12:55.70,8371284
1,1,G07,M,00:01:09.86,8485607
1,2,G07,M,00:02:28.35,8572642
1,3,G07,M,00:03:46.83,8474802
1,4,G07,M,00:05:05.32,8524745
1,5,G07,M,00:06:23.80,8784984
1,6,G07,M,00:07:42.29,8605970
1,7,G07,M,00:09:00.78,8565546
1,8,G07,M,00:10:19.29,8572776
1,9,G07,M,00:11:37.78,8580223
1,10,G07,M,00:12:56.27,8523855
1,1,G08,M,00:01:10.43,8505850
1,2,G08,M,00:02:28.92,8318672
1,3,G08,M,00:03:47.40,8557044
1,4,G08,M,00:05:05.89,8543377
1,5,G08,M,00:06:24.37,8514770
1,6,G08,M,00:07:42.86,8475464
1,7,G08,M,00:09:01.34,8403427
1,8,G08,M,00:10:19.86,8470821
1,9,G08,M,00:11:38.35,8444305
1,10,G08,M,00:12:56.84,8602647
1,1,G09,M,00:01:11.00,8695701
1,2,G09,M,00:02:29.49,8610404
1,3,G09,M,00:03:47.97,8641662
1,4,G09,M,00:05:06.46,8561022
1,5,G09,M,00:06:24.94,8444246
1,6,G09,M,00:07:43.43,8656617
1,7,G09,M,00:09:01.91,8594973
1,8,G09,M,00:10:20.43,8465247
1,9,G09,M,00:11:38.92,8584947
1,10,G09,M,00:12:57.41,8494648
1,1,G10,M,00:01:11.57,8630917
1,2,G10,M,00:02:30.06,8457072
1,3,G10,M,00:03:48.54,8465540
1,4,G10,M,00:05:07.03,8547438
1,5,G10,M,00:06:25.51,8359772
1,6,G10,M,00:07:44.00,8455608
1,7,G10,M,00:09:02.48,8501049
1,8,G10,M,00:10:21.00,8450202
1,9,G10,M,00:11:39.49,8615254
1,10,G10,M,00:12:57.98,8395323
1,1,G11,M,00:01:12.14,8460337
1,2,G11,M,00:02:30.63,8599379
1,3,G11,M,00:03:49.11,8598549
1,4,G11,M,00:05:07.60,8488868
1,5,G11,M,00:06:26.08,8488572
1,6,G11,M,00:07:44.57,8482724
1,7,G11,M,00:09:03.05,8541503
1,8,G11,M,00:10:21.57,8384658
1,9,G11,M,00:11:40.06,8597610
1,10,G11,M,00:12:58.55,8385294
1,1,G12,M,00:01:12.71,8474033
1,2,G12,M,00:02:31.20,8563471
1,3,G12,M,00:03:49.68,8517079
1,4,G12,M,00:05:08.17,8674208
1,5,G12,M,00:06:26.65,8528487
1,6,G12,M,00:07:45.14,8592967
1,7,G12,M,00:09:03.62,8473253
1,8,G12,M,00:10:22.14,8431258
1,9,G12,M,00:11:40.63,8424846
1,10,G12,M,00:12:59.12,8531243
1,1,H01,M,00:01:15.72,8378904
1,2,H01,M,00:02:34.21,8304371
1,3,H01,M,00:03:52.69,8551375
1,4,H01,M,00:05:11.18,8449027
1,5,H01,M,00:06:29.66,8513583
1,6,H01,M,00:07:48.15,8402669
1,7,H01,M,00:09:06.63,8395422
1,8,H01,M,00:10:25.15,8538170
1,9,H01,M,00:11:43.64,8534716
1,10,H01,M,00:13:02.13,8490275
1,1,H02,M,00:01:16.29,8507219
1,2,H02,M,00:02:34.78,8491162
1,3,H02,M,00:03:53.26,8399595
1,4,H02,M,00:05:11.75,8319218
1,5,H02,M,00:06:30.23,8482804
1,6,H02,M,00:07:48.72,8437449
1,7,H02,M,00:09:07.20,8443485
1,8,H02,M,00:10:25.72,8445362
1,9,H02,M,00:11:44.21,8356189
1,10,H02,M,00:13:02.70,8381459
1,1,H03,M,00:01:16.86,8502937
1,2,H03,M,00:02:35.35,8475435
1,3,H03,M,00:03:53.83,8512474
1,4,H03,M,00:05:12.32,8505416
1,5,H03,M,00:06:30.80,8395185
1,6,H03,M,00:07:49.29,8472435
1,7,H03,M,00:09:07.77,8432748
1,8,H03,M,00:10:26.29,8472022
1,9,H03,M,00:11:44.78,8627079
1,10,H03,M,00:13:03.28,8351167
1,1,H04,M,00:01:17.43,8410588
1,2,H04,M,00:02:35.92,8571841
1,3,H04,M,00:03:54.40,8567565
1,4,H04,M,00:05:12.89,8476320
1,5,H04,M,00:06:31.37,8431427
1,6,H04,M,00:07:49.86,8516527
1,7,H04,M,00:09:08.34,8385157
1,8,H04,M,00:10:26.86,8242599
1,9,H04,M,00:11:45.35,8485785
1,10,H04,M,00:13:03.86,8436923
1,1,H05,M,00:01:18.00,8380842
1,2,H05,M,00:02:36.49,8328168
1,3,H05,M,00:03:54.97,8504607
1,4,H05,M,00:05:13.46,8371421
1,5,H05,M,00:06:31.94,8443495
1,6,H05,M,00:07:50.43,8399642
1,7,H05,M,00:09:08.91,8251926
1,8,H05,M,00:10:27.43,8502520
1,9,H05,M,00:11:45.92,8319850
1,10,H05,M,00:13:04.43,8304655
1,1,H06,M,00:01:18.57,8540206
1,2,H06,M,00:02:37.06,8515938
1,3,H06,M,00:03:55.54,8640986
1,4,H06,M,00:05:14.03,8463613
1,5,H06,M,00:06:32.51,8562550
1,6,H06,M,00:07:51.00,8510233
1,7,H06,M,00:09:09.48,8437992
1,8,H06,M,00:10:28.00,8337250
1,9,H06,M,00:11:46.49,8346631
1,10,H06,M,00:13:05.00,8508241
1,1,H07,M,00:01:19.14,8510927
1,2,H07,M,00:02:37.63,8381901
1,3,H07,M,00:03:56.11,8542050
1,4,H07,M,00:05:14.60,8416214
1,5,H07,M,00:06:33.08,8637591
1,6,H07,M,00:07:51.57,8652491
1,7,H07,M,00:09:10.05,8390105
1,8,H07,M,00:10:28.57,8568142
1,9,H07,M,00:11:47.06,8500849
1,10,H07,M,00:13:05.56,8432969
1,1,H08,M,00:01:19.71,8562186
1,2,H08,M,00:02:38.20,8537126
1,3,H08,M,00:03:56.68,8551623
1,4,H08,M,00:05:15.16,8269593
1,5,H08,M,00:06:33.65,8523630
1,6,H08,M,00:07:52.14,8429688
1,7,H08,M,00:09:10.62,8438779
1,8,H08,M,00:10:29.14,8434084
1,9,H08,M,00:11:47.63,8282708
1,10,H08,M,00:13:06.13,8605866
1,1,H09,M,00:01:20.28,8560073
1,2,H09,M,00:02:38.77,8520489
1,3,H09,M,00:03:57.25,8584059
1,4,H09,M,00:05:15.73,8350178
1,5,H09,M,00:06:34.22,8565699
1,6,H09,M,00:07:52.71,8420018
1,7,H09,M,00:09:11.19,8479832
1,8,H09,M,00:10:29.71,8550765
1,9,H09,M,00:11:48.20,8630568
1,10,H09,M,00:13:06.70,8419813
1,1,H10,M,00:01:20.85,8462401
1,2,H10,M,00:02:39.34,8382308
1,3,H10,M,00:03:57.82,8534082
1,4,H10,M,00:05:16.30,8420503
1,5,H10,M,00:06:34.79,8421718
1,6,H10,M,00:07:53.28,8540006
1,7,H10,M,00:09:11.76,8616682
1,8,H10,M,00:10:30.28,8474306
1,9,H10,M,00:11:48.77,8394899
1,10,H10,M,00:13:07.27,8281531
1,1,H11,M,00:01:21.42,8611567
1,2,H11,M,00:02:39.91,8579979
1,3,H11,M,00:03:58.39,8519835
1,4,H11,M,00:05:16.87,8491908
1,5,H11,M,00:06:35.36,8461486
1,6,H11,M,00:07:53.85,8591569
1,7,H11,M,00:09:12.33,8603612
1,8,H11,M,00:10:30.85,8442200
1,9,H11,M,00:11:49.34,8591843
1,10,H11,M,00:13:07.84,8481749
1,1,H12,M,00:01:21.99,8512573
1,2,H12,M,00:02:40.48,8606351
1,3,H12,M,00:03:58.96,8433882
1,4,H12,M,00:05:17.44,8584170
1,5,H12,M,00:06:35.93,8433847
1,6,H12,M,00:07:54.42,8369224
1,7,H12,M,00:09:12.90,8458779
1,8,H12,M,00:10:31.42,8488297
1,9,H12,M,00:11:49.91,8606711
1,10,H12,M,00:13:08.41,8461544
