##BLOCKS= 1          
Plate:	Plate#1	1.3	TimeFormat	Kinetic	Fluorescence	TRUE	Raw	FALSE	8	196	28				1	515	1	12	96	355	Manual	475			20	High			1	4	None	
Time(hh:mm:ss)	Temperature(¡C)	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	
0:00	31.60	155.057	152.27	153	156.999	154.443	151.77	154.114	153.757	154.405	156.835	159.686	161.335	155.891	150.863	147.985	150.845	144.035	147.935	146.233	141.203	144.169	140.259	139.339	136.355	156.292	149.952	152.716	147.792	149.823	149.083	143.676	145.494	143.083	140.863	136.34	136.154	146.031	145.583	144.135	144.591	143.53	139.331	139.269	138.253	131.792	133.227	134.525	131.277																																																	
0:28	31.50	152.304	150.523	151.288	154.946	153.431	153.965	154.305	153.757	151.979	155.676	158.572	161.827	155.79	150.649	147.192	150.761	145.298	147.41	144.119	139.231	143.522	137.851	139.684	136.31	153.602	149.727	149.711	146.553	147.66	149.667	143.665	144.528	141.252	139.306	134.433	135.093	142.754	144.058	144.157	143.02	141.883	138.92	138.242	135.819	132.017	134.235	133.525	133.011																																																	
0:56	31.40	151.762	149.296	150.681	153.264	151.496	150.176	152.899	152.131	150.907	153.651	156.295	158.589	153.641	150.347	147.481	148.717	142.686	146.996	143.495	137.449	142.713	136.98	138.481	135.955	152.308	150.279	149.317	147.187	146.461	148.273	142.029	144.635	139.906	139.103	134.593	134.195	145.256	144.727	142.976	142.258	140.943	137.808	137.663	135.42	132.034	131.975	131.056	132.074																																																	
1:24	31.40	148.194	148.391	149.276	151.334	151.19	149.11	149.492	150.388	149.685	152.923	154.954	158.375	151.645	148.784	142.888	147.404	140.649	144.35	141.424	137.616	142.859	138.148	138.21	134.295	152.959	148.237	147.707	143.581	143.982	145.628	140.958	140.815	140.843	137.197	134.415	132.92	143.804	144.041	142.088	141.619	139.704	136.825	137.658	135.307	130.91	130.773	130.075	131.819																																																	
1:52	31.30	149.591	148.608	149.8	152.633	151.512	150.403	152.926	150.439	150.941	154.483	156.597	158.621	152.645	148.792	145.72	147.746	142.141	145.346	141.762	137.331	141.933	138.805	138.415	135.157	152.987	148.472	148.04	145.116	146.169	145.715	141.89	143.362	139.616	137.105	134.394	133.946	143.273	142.894	143.291	142.376	140.397	136.418	137.118	134.385	131.848	131.532	132.012	130.638																																																	
2:20	31.30	148.804	148.249	147.086	150.616	150.852	149.657	151.269	149.781	149.602	152.599	153.492	156.834	151.709	148.615	144.68	146.473	140.984	143.937	140.681	137.661	140.481	137.445	136.517	133.215	150.111	146.861	146.445	143.712	145.065	144.841	139.859	141.23	137.403	135.973	133.14	132.073	140.841	141.511	141.939	141.039	139.514	136.145	134.334	133.509	130.349	131.604	130.292	129.622																																																	
2:48	31.20	148.087	145.098	147.15	149.392	150.629	149.353	151.247	148.617	149.297	150.119	152.539	157.081	150.415	146.491	145.75	145.073	140.729	143.395	141.064	135.523	139.555	135.835	135.345	133.741	150.925	146.062	146.326	143.214	144.03	143.453	140.287	142.484	136.722	134.711	132.796	131.097	140.555	143.216	142.978	140.86	139.111	135.79	135.336	132.041	129.956	131.015	129.823	129.359																																																	
3:16	31.20	147.66	146.95	147.004	151.019	150.296	150.784	149.962	149.727	148.439	151.006	153.115	157.456	150.043	147.607	144.852	145.937	140.957	144.448	140.237	135.38	140.804	135.552	136.482	132.662	150.168	147.024	147.459	142.733	146.285	146.146	140.972	141.281	138.796	137.011	132.617	131.586	142.807	142.4	142.481	141.811	139.896	134.849	136.344	132.814	129.665	130.518	130.198	128.965																																																	

~End
