Plate,Repeat,Well,Type,Time,Fluorescein (0.3s) (Counts)
1,9,B02,M,00:11:28.46,4485
1,10,B02,M,00:12:51.33,4567
1,1,B03,M,00:00:26.04,64571
1,2,B03,M,00:01:48.91,63136
1,3,B03,M,00:03:11.78,62780
1,4,B03,M,00:04:34.65,62136
1,5,B03,M,00:05:57.52,61408
1,6,B03,M,00:07:20.42,60751
1,7,B03,M,00:08:43.32,60945
1,8,B03,M,00:10:06.21,60024
1,9,B03,M,00:11:29.07,59769
1,10,B03,M,00:12:51.94,59682
1,1,B04,M,00:00:26.66,4246
1,2,B04,M,00:01:49.53,4044
1,3,B04,M,00:03:12.40,4011
1,4,B04,M,00:04:35.27,4021
1,5,B04,M,00:05:58.14,3932
1,6,B04,M,00:07:21.03,4009
1,7,B04,M,00:08:43.93,3902
1,8,B04,M,00:10:06.82,3842
1,9,B04,M,00:11:29.69,3891
1,10,B04,M,00:12:52.56,3835
1,1,B05,M,00:00:27.27,63941
1,2,B05,M,00:01:50.14,62756
1,3,B05,M,00:03:13.01,62214
1,4,B05,M,00:04:35.88,61962
1,5,B05,M,00:05:58.75,61719
1,6,B05,M,00:07:21.65,60777
1,7,B05,M,00:08:44.55,60793
1,8,B05,M,00:10:07.44,60637
1,9,B05,M,00:11:30.30,60123
1,10,B05,M,00:12:53.17,59679
1,1,B06,M,00:00:27.89,4197
1,2,B06,M,00:01:50.76,4181
1,3,B06,M,00:03:13.63,4102
1,4,B06,M,00:04:36.50,3991
1,5,B06,M,00:05:59.37,4027
1,6,B06,M,00:07:22.26,3973
1,7,B06,M,00:08:45.16,3849
1,8,B06,M,00:10:08.05,3966
1,9,B06,M,00:11:30.92,3915
1,10,B06,M,00:12:53.79,3895
1,1,B07,M,00:00:28.50,63695
1,2,B07,M,00:01:51.37,62318
1,3,B07,M,00:03:14.24,61744
1,4,B07,M,00:04:37.11,61664
1,5,B07,M,00:05:59.98,60859
1,6,B07,M,00:07:22.88,60605
1,7,B07,M,00:08:45.78,60423
1,8,B07,M,00:10:08.66,59807
1,9,B07,M,00:11:31.53,59723
1,10,B07,M,00:12:54.40,59131
1,1,B08,M,00:00:29.12,3837
1,2,B08,M,00:01:51.99,3942
1,3,B08,M,00:03:14.86,3919
1,4,B08,M,00:04:37.73,3894
1,5,B08,M,00:06:00.60,3830
1,6,B08,M,00:07:23.49,3849
1,7,B08,M,00:08:46.39,3640
1,8,B08,M,00:10:09.28,3733
1,9,B08,M,00:11:32.15,3733
1,10,B08,M,00:12:55.02,3779
1,1,B09,M,00:00:29.73,63550
1,2,B09,M,00:01:52.60,61813
1,3,B09,M,00:03:15.47,61014
1,4,B09,M,00:04:38.34,61388
1,5,B09,M,00:06:01.21,60357
1,6,B09,M,00:07:24.11,59757
1,7,B09,M,00:08:47.01,59817
1,8,B09,M,00:10:09.90,59689
1,9,B09,M,00:11:32.76,58932
1,10,B09,M,00:12:55.63,58920
1,1,B10,M,00:00:30.35,3987
1,2,B10,M,00:01:53.22,3899
1,3,B10,M,00:03:16.09,3904
1,4,B10,M,00:04:38.96,3960
1,5,B10,M,00:06:01.83,3884
1,6,B10,M,00:07:24.72,3738
1,7,B10,M,00:08:47.62,3753
1,8,B10,M,00:10:10.51,3847
