Plate,Repeat,Well,Type,Time,Fluorescein High Count (0.1s) (RFU)
1,4,C11,M,00:01:54.74,5359
1,5,C11,M,00:02:22.53,5948
1,6,C11,M,00:02:50.34,6024
1,7,C11,M,00:03:18.13,5704
1,8,C11,M,00:03:45.92,5905
1,9,C11,M,00:04:13.70,5664
1,10,C11,M,00:04:41.48,5562
1,11,C11,M,00:05:09.28,5934
1,12,C11,M,00:05:37.07,5819
1,13,C11,M,00:06:04.85,5743
1,14,C11,M,00:06:32.66,5548
1,15,C11,M,00:07:00.44,5340
1,16,C11,M,00:07:28.23,5705
1,17,C11,M,00:07:56.04,5238
1,18,C11,M,00:08:23.83,5906
1,19,C11,M,00:08:51.61,5991
1,20,C11,M,00:09:19.40,6293
1,1,C12,M,00:00:31.86,4527
1,2,C12,M,00:00:59.64,4388
1,3,C12,M,00:01:27.42,3585
1,4,C12,M,00:01:55.21,3871
1,5,C12,M,00:02:22.99,3399
1,6,C12,M,00:02:50.80,3921
1,7,C12,M,00:03:18.59,4020
1,8,C12,M,00:03:46.38,3324
1,9,C12,M,00:04:14.16,3451
1,10,C12,M,00:04:41.96,3785
1,11,C12,M,00:05:09.75,3538
1,12,C12,M,00:05:37.53,3807
1,13,C12,M,00:06:05.31,3739
1,14,C12,M,00:06:33.12,3577
1,15,C12,M,00:07:00.91,3751
1,16,C12,M,00:07:28.69,3385
1,17,C12,M,00:07:56.51,3427
1,18,C12,M,00:08:24.30,4110
1,19,C12,M,00:08:52.08,3618
1,20,C12,M,00:09:19.86,4058
