##BLOCKS= 1          
Plate:	Plate#1	1.3	TimeFormat	Kinetic	Fluorescence	FALSE	Reduced	FALSE	20	570	29				1	521	1	12	96	492	Automatic	515			6	Medium			1	5	None	
Time(hh:mm:ss)	Temperature(¡C)	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	
4:50	24.50	1283.634	656.253	319.57	168.294	89.002	51.725	36.069	21.542	16.032	13.597	20.191	10.33	1330.943	656.884	336.011	159.479	92.683	50.526	32.844	25.214	21.313	15.132	11.453	17.589	1337.728	676.211	337.604	180.665	90.273	48.833	38.092	28.573	15.565	17.356	18.367	14.144	1353.008	671.364	328.47	179.508	96.871	59.381	33.654	24.304	26.646	24.169	19.066	15.019	1375.705	678.761	349.623	183.257	96.772	60.028	38.779	27.311	23.562	22.353	23.949	22.824																																																																									
5:19	24.50	1279.691	649.278	320.818	166.461	88.205	52.884	33.927	22.016	9.754	17.814	15.442	16.895	1331.538	664.235	336.099	165.218	90.71	47.393	34.69	20.201	23.361	17.572	21.071	14.412	1339.478	668.186	328.593	178.177	94.101	52.511	33.614	27.617	17.536	20.785	11.99	12.43	1350.291	673.149	337.833	174.935	104.3	55.034	42.531	24.587	22.074	16.727	24.002	14.646	1372.952	685.637	353.174	177.774	104.869	61.566	40.15	32.145	24.559	23.326	23.656	18.078																																																																									
5:48	24.50	1278.602	645.881	322.361	165.555	85.645	48.935	29.74	22.72	16.975	16.664	12.943	15.663	1329.975	656.498	337.147	169.956	97.269	55.886	32.817	20.571	25.233	18.539	16.837	16.769	1333.021	673.224	331.855	176.371	99.277	50.593	36.942	30.17	17.948	14.587	16.126	16.505	1345.048	669.19	339.893	179.881	101.523	51.159	35.083	30.437	24.034	22.806	17.192	15.092	1382.682	675.287	350.2	179.806	102.425	66.193	40.261	27.01	25.369	27.681	25.293	17.47																																																																									
6:17	24.60	1296.758	648.852	318.695	164.113	87.672	43.227	31.755	20.88	16.539	21.584	12.666	13.97	1339.109	657.961	339.763	170.743	98.849	52.612	33.592	32.405	22.98	15.691	15.743	11.682	1337.911	674.302	335.044	178.546	96.266	51.869	36.417	19.789	19.45	13.978	17.358	12.927	1352.863	676.841	340.665	172.887	98.967	59.899	40.05	22.472	17.004	16.682	16.576	17.46	1383.658	679.029	347.923	187.855	100.458	54.651	34.581	31.032	26.4	26.463	26.177	23.947																																																																									
6:46	24.60	1271.942	651.743	325.903	162.754	89.602	50.971	33.461	21.663	15.832	14.945	15.657	15.418	1330.576	656.962	334.073	172.448	89.968	54.903	38.388	24.714	19.411	14.71	14.179	14.788	1331.192	673.133	331.288	171.808	94.614	48.325	31.935	23.468	22.302	12.308	20.871	12.191	1335.638	679.412	335.856	167.15	93.096	56.751	39.977	26.767	19.822	18.238	23.149	20.719	1380.136	680.413	349.692	183.062	103.538	61.562	38.45	33.594	22.772	25.466	25.668	19.122																																																																									
7:15	24.60	1286.511	646.034	323.612	169.038	90.134	52.649	30.603	23.261	19.179	14.715	15.385	17.315	1319.378	661.524	332.074	171.087	88.889	53.843	37.262	24.187	19.426	12.705	13.665	17.624	1331.549	671.595	328.364	173.717	99.783	55.903	36.205	18.932	23.365	19.551	19.111	17.859	1340.952	675.802	337.588	173.652	99.218	50.505	40.883	29.732	20.661	16.861	18.135	12.647	1369.945	684.66	349.921	175.273	103.126	55.818	31.571	33.465	27.18	26.229	24.361	22.692																																																																									
7:44	24.60	1279.371	652.229	325.666	167.265	88.446	51.218	32.618	23.64	24.602	13.288	18.027	16.174	1331.071	659.282	332.314	166.847	91.465	47.223	34.338	30.119	27.488	19.842	12	17.585	1343.55	667.291	334.208	179.028	91.547	49.307	30.948	28.3	20.026	16.544	20.065	15.786	1341.281	673.708	333.145	176.565	94.565	57.178	38.789	25.225	25.896	15.265	15.465	14.428	1371.456	684.765	349.503	187.281	93.309	61.745	37.152	30.346	21.054	22.903	16.785	24.373																																																																									
8:13	24.70	1292.701	648.482	321.75	162.178	84.811	49.965	31.541	26.038	13.509	12.952	11.15	21.933	1334.596	658.543	338.703	162.812	92.659	51.58	32.483	25.148	20.442	15.761	18.281	17.267	1341.665	679.884	338.653	174.128	87.496	50.084	32.709	20.687	24.914	21.533	11.538	12.922	1346.214	668.364	341.227	174.46	96.77	58.311	31.628	23.604	21.682	18.349	15.667	14.397	1378.797	682.021	344.667	177.215	106.312	58.629	40.609	26.459	21.209	19.386	23.46	16.846																																																																									
8:42	24.70	1284.627	655.826	320.058	164.208	84.594	52.325	27.828	19.409	18.854	20.535	15.836	13.139	1345.141	650.287	334.314	170.64	90.418	51.082	35.437	21.538	23.985	19.139	19.338	13.265	1334.669	671.999	339.179	173.111	90.711	53.877	37.329	26.684	19.559	15.505	22.744	14.667	1348.372	676.317	341.477	177.619	98.676	59.173	36.726	26.243	16.641	16.959	17.741	20.834	1385.197	685.093	347.908	181.575	103.129	61.214	39.451	30.732	28.797	22.528	26.314	20.483																																																																									
9:11	24.70	1271.632	650.29	328.147	163.869	85.543	54.223	32.29	22.707	16.636	11.833	16.018	10.819	1334.295	660.382	328.9	175.913	89.078	48.204	33.718	15.159	16.692	16.944	18.947	19.524	1340.105	674.465	333.713	181.25	95.436	48.901	34.39	24.644	24.167	11.965	15.129	12.246	1349.711	677.908	338.932	173.055	94.241	58.562	37.078	28.908	24.597	24.882	18.833	11.677	1378.257	682.799	349.23	189.07	105.922	61.747	35.689	33.746	25.045	22.715	24.657	19.461																																																																									

~End
Instrument type: Instrument serial number:
