Plate,Repeat,Well,Type,Time,ANTS (RFU)
1,1,D01,M,00:41.1,805400
1,2,D01,M,01:59.6,822806
1,3,D01,M,03:18.0,817127
1,4,D01,M,04:36.5,820529
1,5,D01,M,05:55.0,1076804
1,6,D01,M,07:13.4,834515
1,7,D01,M,08:31.8,707132
1,8,D01,M,09:50.3,820656
1,9,D01,M,11:08.8,823558
1,10,D01,M,12:27.2,815488
1,11,D01,M,13:45.7,833067
1,12,D01,M,15:04.2,875354
1,13,D01,M,16:22.7,845110
1,14,D01,M,55:50.5,1070394
1,15,D01,M,57:09.0,1084139
1,16,D01,M,58:27.4,1090239
1,17,D01,M,59:45.9,1110334
1,18,D01,M,01:04.4,1094912
1,19,D01,M,02:22.8,1109517
1,20,D01,M,03:41.3,1086837
1,21,D01,M,04:59.7,1107718
1,1,D02,M,00:41.7,469511
1,2,D02,M,02:00.1,463770
1,3,D02,M,03:18.6,497283
1,4,D02,M,04:37.1,480036
1,5,D02,M,05:55.5,496860
1,6,D02,M,07:14.0,509996
1,7,D02,M,08:32.4,480568
1,8,D02,M,09:50.9,486600
1,9,D02,M,11:09.3,473560
1,10,D02,M,12:27.8,504837
1,11,D02,M,13:46.3,515815
1,12,D02,M,15:04.8,491673
1,13,D02,M,16:23.3,508607
1,14,D02,M,55:51.1,663229
1,15,D02,M,57:09.5,805041
1,16,D02,M,58:28.0,636907
1,17,D02,M,59:46.4,630185
1,18,D02,M,01:04.9,627875
1,19,D02,M,02:23.4,601322
1,20,D02,M,03:41.9,631556
1,21,D02,M,05:00.3,626034
1,1,D03,M,00:42.3,347107
1,2,D03,M,02:00.7,341867
1,3,D03,M,03:19.2,328627
1,4,D03,M,04:37.6,345740
1,5,D03,M,05:56.1,342618
1,6,D03,M,07:14.5,328952
1,7,D03,M,08:33.0,328862
1,8,D03,M,09:51.4,329707
1,9,D03,M,11:09.9,331082
1,10,D03,M,12:28.4,345496
1,11,D03,M,13:46.9,348571
1,12,D03,M,15:05.3,360083
1,13,D03,M,16:23.8,340806
1,14,D03,M,55:51.7,435543
1,15,D03,M,57:10.1,435585
1,16,D03,M,58:28.6,425681
1,17,D03,M,59:47.0,432158
1,18,D03,M,01:05.5,438292
1,19,D03,M,02:24.0,404856
1,20,D03,M,03:42.4,430118
1,21,D03,M,05:00.8,420593
1,1,D04,M,00:42.8,249343
1,2,D04,M,02:01.3,248553
1,3,D04,M,03:19.7,246721
1,4,D04,M,04:38.2,250673
1,5,D04,M,05:56.7,238815
1,6,D04,M,07:15.1,226722
1,7,D04,M,08:33.5,231332
1,8,D04,M,09:52.0,244697
1,9,D04,M,11:10.5,237869
1,10,D04,M,12:28.9,258716
1,11,D04,M,13:47.4,238692
1,12,D04,M,15:05.9,243989
1,13,D04,M,16:24.4,246421
1,14,D04,M,55:52.3,310552
1,15,D04,M,57:10.7,318042
1,16,D04,M,58:29.1,316510
1,17,D04,M,59:47.6,259810
1,18,D04,M,01:06.1,310284
1,19,D04,M,02:24.5,303391
1,20,D04,M,03:43.0,288681
1,21,D04,M,05:01.4,306975
1,1,D05,M,00:43.4,189163
1,2,D05,M,02:01.8,187213
1,3,D05,M,03:20.3,185331
1,4,D05,M,04:38.8,179407
1,5,D05,M,05:57.2,182889
1,6,D05,M,07:15.7,188757
1,7,D05,M,08:34.1,186286
1,8,D05,M,09:52.6,180827
1,9,D05,M,11:11.0,187504
1,10,D05,M,12:29.5,178337
1,11,D05,M,13:48.0,169137
1,12,D05,M,15:06.5,175113
1,13,D05,M,16:25.0,173153
1,14,D05,M,55:52.8,219393
1,15,D05,M,57:11.2,227068
1,16,D05,M,58:29.7,221212
1,17,D05,M,59:48.2,216533
1,18,D05,M,01:06.6,224679
1,19,D05,M,02:25.1,233004
1,20,D05,M,03:43.6,211677
1,21,D05,M,05:02.0,213264
1,1,D06,M,00:44.0,132424
1,2,D06,M,02:02.4,126450
1,3,D06,M,03:20.9,125568
1,4,D06,M,04:39.4,131534
1,5,D06,M,05:57.8,136676
1,6,D06,M,07:16.2,171577
1,7,D06,M,08:34.7,132675
1,8,D06,M,09:53.1,130140
1,9,D06,M,11:11.6,127170
1,10,D06,M,12:30.1,138473
1,11,D06,M,13:48.6,119531
1,12,D06,M,15:07.0,138737
1,13,D06,M,16:25.5,124087
1,14,D06,M,55:53.4,164986
1,15,D06,M,57:11.8,152565
1,16,D06,M,58:30.3,147437
1,17,D06,M,59:48.7,149391
1,18,D06,M,01:07.2,165366
1,19,D06,M,02:25.7,148313
1,20,D06,M,03:44.1,150001
1,21,D06,M,05:02.6,130145
1,1,D07,M,00:44.5,90954
1,2,D07,M,02:03.0,98006
1,3,D07,M,03:21.5,91819
1,4,D07,M,04:39.9,94445
1,5,D07,M,05:58.4,91681
1,6,D07,M,07:16.8,96663
1,7,D07,M,08:35.3,88897
1,8,D07,M,09:53.7,99188
1,9,D07,M,11:12.2,99071
1,10,D07,M,12:30.7,100892
1,11,D07,M,13:49.1,91322
1,12,D07,M,15:07.6,87289
1,13,D07,M,16:26.1,94353
1,14,D07,M,55:54.0,126912
1,15,D07,M,57:12.4,114011
1,16,D07,M,58:30.8,114024
1,17,D07,M,59:49.3,110534
1,18,D07,M,01:07.8,110829
1,19,D07,M,02:26.2,109642
1,20,D07,M,03:44.7,117896
1,21,D07,M,05:03.1,107203
1,1,D08,M,00:45.1,59555
1,2,D08,M,02:03.5,74306
1,3,D08,M,03:22.0,72068
1,4,D08,M,04:40.5,66345
1,5,D08,M,05:59.0,63839
1,6,D08,M,07:17.4,66586
1,7,D08,M,08:35.8,74019
1,8,D08,M,09:54.3,72829
1,9,D08,M,11:12.8,61763
1,10,D08,M,12:31.2,60712
1,11,D08,M,13:49.7,70647
1,12,D08,M,15:08.2,70291
1,13,D08,M,16:26.7,64442
1,14,D08,M,55:54.5,76471
1,15,D08,M,57:12.9,78832
1,16,D08,M,58:31.4,82144
1,17,D08,M,59:49.9,75916
1,18,D08,M,01:08.3,88079
1,19,D08,M,02:26.8,80624
1,20,D08,M,03:45.3,82470
1,21,D08,M,05:03.7,75154
1,1,D09,M,00:45.7,53511
1,2,D09,M,02:04.1,47471
1,3,D09,M,03:22.6,47539
1,4,D09,M,04:41.1,46836
1,5,D09,M,05:59.5,49836
1,6,D09,M,07:17.9,50831
1,7,D09,M,08:36.4,47405
1,8,D09,M,09:54.9,50400
1,9,D09,M,11:13.3,52321
1,10,D09,M,12:31.8,51142
1,11,D09,M,13:50.3,52105
1,12,D09,M,15:08.8,44002
1,13,D09,M,16:27.3,54007
1,14,D09,M,55:55.1,61126
1,15,D09,M,57:13.5,58462
1,16,D09,M,58:32.0,64535
1,17,D09,M,59:50.4,51828
1,18,D09,M,01:08.9,56367
1,19,D09,M,02:27.4,52086
1,20,D09,M,03:45.8,65454
1,21,D09,M,05:04.3,62159
1,1,D10,M,00:46.2,38715
1,2,D10,M,02:04.7,36412
1,3,D10,M,03:23.2,41039
1,4,D10,M,04:41.6,37301
1,5,D10,M,06:00.1,38790
1,6,D10,M,07:18.5,40316
1,7,D10,M,08:37.0,36381
1,8,D10,M,09:55.4,42174
1,9,D10,M,11:13.9,30567
1,10,D10,M,12:32.4,36516
1,11,D10,M,13:50.8,44393
1,12,D10,M,15:09.3,37246
1,13,D10,M,16:27.8,45869
1,14,D10,M,55:55.7,45264
1,15,D10,M,57:14.1,46790
1,16,D10,M,58:32.5,44146
1,17,D10,M,59:51.0,39443
1,18,D10,M,01:09.5,41767
1,19,D10,M,02:27.9,41053
1,20,D10,M,03:46.4,40840
1,21,D10,M,05:04.8,44123
1,1,D11,M,00:46.8,30029
1,2,D11,M,02:05.3,27683
1,3,D11,M,03:23.7,28724
1,4,D11,M,04:42.2,27635
1,5,D11,M,06:00.7,28458
1,6,D11,M,07:19.1,26793
1,7,D11,M,08:37.5,27081
1,8,D11,M,09:56.0,34717
1,9,D11,M,11:14.5,22161
1,10,D11,M,12:32.9,28519
1,11,D11,M,13:51.4,28782
1,12,D11,M,15:09.9,28021
1,13,D11,M,16:28.4,24833
1,14,D11,M,55:56.2,29340
1,15,D11,M,57:14.6,35340
1,16,D11,M,58:33.1,31249
1,17,D11,M,59:51.6,33285
1,18,D11,M,01:10.0,30361
1,19,D11,M,02:28.5,32813
1,20,D11,M,03:47.0,32989
1,21,D11,M,05:05.4,25919
1,1,D12,M,00:47.4,7258
1,2,D12,M,02:05.8,8181
1,3,D12,M,03:24.3,7339
1,4,D12,M,04:42.8,8765
1,5,D12,M,06:01.2,7391
1,6,D12,M,07:19.7,8224
1,7,D12,M,08:38.1,7652
1,8,D12,M,09:56.6,8143
1,9,D12,M,11:15.0,8099
1,10,D12,M,12:33.5,8338
1,11,D12,M,13:52.0,8247
1,12,D12,M,15:10.5,10555
1,13,D12,M,16:29.0,7531
1,14,D12,M,55:56.8,10797
1,15,D12,M,57:15.2,7791
1,16,D12,M,58:33.7,7713
1,17,D12,M,59:52.1,9728
1,18,D12,M,01:10.6,10125
1,19,D12,M,02:29.1,8771
1,20,D12,M,03:47.5,4833
1,21,D12,M,05:06.0,8576
1,1,E01,M,00:50.4,819842
1,2,E01,M,02:08.8,813310
1,3,E01,M,03:27.3,804400
1,4,E01,M,04:45.8,826381
1,5,E01,M,06:04.2,794232
1,6,E01,M,07:22.7,786425
1,7,E01,M,08:41.1,816051
1,8,E01,M,09:59.6,782163
1,9,E01,M,11:18.0,799876
1,10,E01,M,12:36.5,804699
1,11,E01,M,13:55.0,834736
1,12,E01,M,15:13.5,816010
1,13,E01,M,16:32.0,874500
1,14,E01,M,55:59.8,1067523
1,15,E01,M,57:18.2,1057909
1,16,E01,M,58:36.7,1098800
1,17,E01,M,59:55.2,1071791
1,18,E01,M,01:13.6,1099251
1,19,E01,M,02:32.1,1066061
1,20,E01,M,03:50.5,1111720
1,21,E01,M,05:09.0,1083079
1,1,E02,M,00:51.0,504150
1,2,E02,M,02:09.4,486581
1,3,E02,M,03:27.9,493618
1,4,E02,M,04:46.3,465482
1,5,E02,M,06:04.8,492819
1,6,E02,M,07:23.2,470871
1,7,E02,M,08:41.7,487637
1,8,E02,M,10:00.1,505851
1,9,E02,M,11:18.6,487208
1,10,E02,M,12:37.1,466479
1,11,E02,M,13:55.6,499868
1,12,E02,M,15:14.0,524895
1,13,E02,M,16:32.5,514163
1,14,E02,M,56:00.4,618817
1,15,E02,M,57:18.8,614395
1,16,E02,M,58:37.3,611395
1,17,E02,M,59:55.7,614015
1,18,E02,M,01:14.2,622257
1,19,E02,M,02:32.7,635768
1,20,E02,M,03:51.1,637234
1,21,E02,M,05:09.6,647565
1,1,E03,M,00:51.5,357683
1,2,E03,M,02:10.0,354328
1,3,E03,M,03:28.5,344205
1,4,E03,M,04:46.9,339694
1,5,E03,M,06:05.4,387878
1,6,E03,M,07:23.8,350886
1,7,E03,M,08:42.3,362377
1,8,E03,M,10:00.7,339652
1,9,E03,M,11:19.2,346722
1,10,E03,M,12:37.7,336301
1,11,E03,M,13:56.1,335526
1,12,E03,M,15:14.6,335485
1,13,E03,M,16:33.1,347493
1,14,E03,M,56:01.0,435041
1,15,E03,M,57:19.4,443740
1,16,E03,M,58:37.8,416629
1,17,E03,M,59:56.3,460882
1,18,E03,M,01:14.8,460316
1,19,E03,M,02:33.2,449330
1,20,E03,M,03:51.7,454395
1,21,E03,M,05:10.1,439623
1,1,E04,M,00:52.1,230869
1,2,E04,M,02:10.5,244695
1,3,E04,M,03:29.0,255272
1,4,E04,M,04:47.5,248155
1,5,E04,M,06:06.0,243376
1,6,E04,M,07:24.4,230277
1,7,E04,M,08:42.8,242806
1,8,E04,M,10:01.3,248514
1,9,E04,M,11:19.8,240232
1,10,E04,M,12:38.2,239324
1,11,E04,M,13:56.7,242722
1,12,E04,M,15:15.2,240007
1,13,E04,M,16:33.7,249092
1,14,E04,M,56:01.5,307094
1,15,E04,M,57:19.9,406272
1,16,E04,M,58:38.4,294093
1,17,E04,M,59:56.9,301620
1,18,E04,M,01:15.3,285287
1,19,E04,M,02:33.8,310512
1,20,E04,M,03:52.2,311788
1,21,E04,M,05:10.7,315110
1,1,E05,M,00:52.7,178146
1,2,E05,M,02:11.1,179459
1,3,E05,M,03:29.6,168042
1,4,E05,M,04:48.1,169636
1,5,E05,M,06:06.5,157482
1,6,E05,M,07:24.9,176452
1,7,E05,M,08:43.4,171821
1,8,E05,M,10:01.8,177926
1,9,E05,M,11:20.3,178337
1,10,E05,M,12:38.8,177955
1,11,E05,M,13:57.3,167825
1,12,E05,M,15:15.8,176989
1,13,E05,M,16:34.3,168506
1,14,E05,M,56:02.1,232941
1,15,E05,M,57:20.5,214767
1,16,E05,M,58:39.0,223100
1,17,E05,M,59:57.4,205328
1,18,E05,M,01:15.9,209221
1,19,E05,M,02:34.4,213510
1,20,E05,M,03:52.8,214434
1,21,E05,M,05:11.3,207973
1,1,E06,M,00:53.2,131998
1,2,E06,M,02:11.7,135142
1,3,E06,M,03:30.2,129162
1,4,E06,M,04:48.6,125102
1,5,E06,M,06:07.1,121794
1,6,E06,M,07:25.5,119892
1,7,E06,M,08:44.0,127288
1,8,E06,M,10:02.4,134414
1,9,E06,M,11:20.9,133901
1,10,E06,M,12:39.4,121843
1,11,E06,M,13:57.8,129268
1,12,E06,M,15:16.3,127916
1,13,E06,M,16:34.8,133555
1,14,E06,M,56:02.7,154993
1,15,E06,M,57:21.1,156489
1,16,E06,M,58:39.5,155729
1,17,E06,M,59:58.0,147972
1,18,E06,M,01:16.5,159493
1,19,E06,M,02:34.9,158302
1,20,E06,M,03:53.4,156157
1,21,E06,M,05:11.8,156104
1,1,E07,M,00:53.8,105668
1,2,E07,M,02:12.3,97184
1,3,E07,M,03:30.7,100407
1,4,E07,M,04:49.2,93716
1,5,E07,M,06:07.7,93813
1,6,E07,M,07:26.1,97966
1,7,E07,M,08:44.5,95076
1,8,E07,M,10:03.0,98159
1,9,E07,M,11:21.5,91222
1,10,E07,M,12:39.9,88175
1,11,E07,M,13:58.4,98257
1,12,E07,M,15:16.9,96395
1,13,E07,M,16:35.4,113824
1,14,E07,M,56:03.2,108701
1,15,E07,M,57:21.6,117861
1,16,E07,M,58:40.1,118009
1,17,E07,M,59:58.6,118120
1,18,E07,M,01:17.0,115642
1,19,E07,M,02:35.5,107749
1,20,E07,M,03:53.9,114509
1,21,E07,M,05:12.4,106058
1,1,E08,M,00:54.4,70142
1,2,E08,M,02:12.8,66385
1,3,E08,M,03:31.3,65746
1,4,E08,M,04:49.8,59684
1,5,E08,M,06:08.2,68407
1,6,E08,M,07:26.7,67427
1,7,E08,M,08:45.1,66864
1,8,E08,M,10:03.5,68360
1,9,E08,M,11:22.0,66511
1,10,E08,M,12:40.5,69553
1,11,E08,M,13:59.0,57518
1,12,E08,M,15:17.5,71164
1,13,E08,M,16:36.0,64829
1,14,E08,M,56:03.8,76705
1,15,E08,M,57:22.2,86266
1,16,E08,M,58:40.7,82617
1,17,E08,M,59:59.1,88998
1,18,E08,M,01:17.6,81464
1,19,E08,M,02:36.1,75077
1,20,E08,M,03:54.5,81793
1,21,E08,M,05:13.0,77809
1,1,E09,M,00:54.9,44473
1,2,E09,M,02:13.4,52783
1,3,E09,M,03:31.9,52299
1,4,E09,M,04:50.3,52684
1,5,E09,M,06:08.8,47688
1,6,E09,M,07:27.2,51270
1,7,E09,M,08:45.7,52447
1,8,E09,M,10:04.1,57684
1,9,E09,M,11:22.6,56528
1,10,E09,M,12:41.1,56154
1,11,E09,M,13:59.5,52725
1,12,E09,M,15:18.0,52145
1,13,E09,M,16:36.5,50571
1,14,E09,M,56:04.4,61062
1,15,E09,M,57:22.8,51407
1,16,E09,M,58:41.3,51543
1,17,E09,M,59:59.7,54045
1,18,E09,M,01:18.2,51626
1,19,E09,M,02:36.7,58104
1,20,E09,M,03:55.1,61135
1,21,E09,M,05:13.6,58211
1,1,E10,M,00:55.5,39230
1,2,E10,M,02:14.0,39532
1,3,E10,M,03:32.4,39757
1,4,E10,M,04:50.9,40712
1,5,E10,M,06:09.4,38738
1,6,E10,M,07:27.8,38456
1,7,E10,M,08:46.3,43448
1,8,E10,M,10:04.7,39581
1,9,E10,M,11:23.2,36015
1,10,E10,M,12:41.6,52154
1,11,E10,M,14:00.1,36448
1,12,E10,M,15:18.6,39289
1,13,E10,M,16:37.1,34636
1,14,E10,M,56:05.0,40937
1,15,E10,M,57:23.3,37743
1,16,E10,M,58:41.8,40271
1,17,E10,M,00:00.3,45059
1,18,E10,M,01:18.8,35887
1,19,E10,M,02:37.2,45804
1,20,E10,M,03:55.7,44154
1,21,E10,M,05:14.1,37376
1,1,E11,M,00:56.1,29618
1,2,E11,M,02:14.5,30832
1,3,E11,M,03:33.0,31714
1,4,E11,M,04:51.5,27707
1,5,E11,M,06:09.9,26997
1,6,E11,M,07:28.4,28344
1,7,E11,M,08:46.8,28031
1,8,E11,M,10:05.2,30789
1,9,E11,M,11:23.7,26870
1,10,E11,M,12:42.2,26531
1,11,E11,M,14:00.7,30437
1,12,E11,M,15:19.2,27986
1,13,E11,M,16:37.7,26072
1,14,E11,M,56:05.5,31594
1,15,E11,M,57:23.9,36193
1,16,E11,M,58:42.4,28560
1,17,E11,M,00:00.8,30100
1,18,E11,M,01:19.3,32454
1,19,E11,M,02:37.8,38057
1,20,E11,M,03:56.2,35336
1,21,E11,M,05:14.7,33603
1,1,E12,M,00:56.6,7696
1,2,E12,M,02:15.1,7540
1,3,E12,M,03:33.6,7625
1,4,E12,M,04:52.0,8650
1,5,E12,M,06:10.5,9239
1,6,E12,M,07:28.9,6520
1,7,E12,M,08:47.4,7361
1,8,E12,M,10:05.8,7859
1,9,E12,M,11:24.3,7952
1,10,E12,M,12:42.8,5837
1,11,E12,M,14:01.3,5789
1,12,E12,M,15:19.7,9657
1,13,E12,M,16:38.2,4819
1,14,E12,M,56:06.1,10275
1,15,E12,M,57:24.5,7080
1,16,E12,M,58:43.0,7733
1,17,E12,M,00:01.4,7583
1,18,E12,M,01:19.9,8099
1,19,E12,M,02:38.4,9260
1,20,E12,M,03:56.8,8505
1,21,E12,M,05:15.3,5643
1,1,F01,M,00:59.7,830562
1,2,F01,M,02:18.1,810604
1,3,F01,M,03:36.6,803639
1,4,F01,M,04:55.1,784375
1,5,F01,M,06:13.5,794616
1,6,F01,M,07:31.9,796215
1,7,F01,M,08:50.4,849755
1,8,F01,M,10:08.8,830349
1,9,F01,M,11:27.3,837084
1,10,F01,M,12:45.8,822386
1,11,F01,M,14:04.3,799345
1,12,F01,M,15:22.8,825370
1,13,F01,M,16:41.2,830973
1,14,F01,M,56:09.1,1099090
1,15,F01,M,57:27.5,1083724
1,16,F01,M,58:46.0,1093315
1,17,F01,M,00:04.4,1060404
1,18,F01,M,01:22.9,1062131
1,19,F01,M,02:41.4,1056124
1,20,F01,M,03:59.8,1080952
1,21,F01,M,05:18.3,1096355
1,1,F02,M,01:00.2,481515
1,2,F02,M,02:18.7,468166
1,3,F02,M,03:37.2,476018
1,4,F02,M,04:55.6,487646
1,5,F02,M,06:14.1,470802
1,6,F02,M,07:32.5,477979
1,7,F02,M,08:51.0,465636
1,8,F02,M,10:09.4,482336
1,9,F02,M,11:27.9,479291
1,10,F02,M,12:46.4,494582
1,11,F02,M,14:04.8,495169
1,12,F02,M,15:23.3,475418
1,13,F02,M,16:41.8,479339
1,14,F02,M,56:09.7,624752
1,15,F02,M,57:28.1,604713
1,16,F02,M,58:46.5,622608
1,17,F02,M,00:05.0,626545
1,18,F02,M,01:23.5,609186
1,19,F02,M,02:41.9,621777
1,20,F02,M,04:00.4,595870
1,21,F02,M,05:18.8,620331
1,1,F03,M,01:00.8,342390
1,2,F03,M,02:19.3,345286
1,3,F03,M,03:37.7,353882
1,4,F03,M,04:56.2,339521
1,5,F03,M,06:14.7,329420
1,6,F03,M,07:33.1,347048
1,7,F03,M,08:51.5,352344
1,8,F03,M,10:10.0,357651
1,9,F03,M,11:28.5,338536
1,10,F03,M,12:46.9,340682
1,11,F03,M,14:05.4,354834
1,12,F03,M,15:23.9,337390
1,13,F03,M,16:42.4,352762
1,14,F03,M,56:10.2,422236
1,15,F03,M,57:28.6,447256
1,16,F03,M,58:47.1,430897
1,17,F03,M,00:05.6,440749
1,18,F03,M,01:24.0,442510
1,19,F03,M,02:42.5,445268
1,20,F03,M,04:00.9,442575
1,21,F03,M,05:19.4,465092
1,1,F04,M,01:01.4,238962
1,2,F04,M,02:19.8,238840
1,3,F04,M,03:38.3,253279
1,4,F04,M,04:56.8,252333
1,5,F04,M,06:15.2,248481
1,6,F04,M,07:33.7,247475
1,7,F04,M,08:52.1,236482
1,8,F04,M,10:10.5,259431
1,9,F04,M,11:29.0,235063
1,10,F04,M,12:47.5,243385
1,11,F04,M,14:06.0,250168
1,12,F04,M,15:24.5,253727
1,13,F04,M,16:42.9,248866
1,14,F04,M,56:10.8,305393
1,15,F04,M,57:29.2,304058
1,16,F04,M,58:47.7,310987
1,17,F04,M,00:06.1,322479
1,18,F04,M,01:24.6,321848
1,19,F04,M,02:43.1,318167
1,20,F04,M,04:01.5,298193
1,21,F04,M,05:20.0,312654
1,1,F05,M,01:01.9,177122
1,2,F05,M,02:20.4,178453
1,3,F05,M,03:38.9,179365
1,4,F05,M,04:57.3,183959
1,5,F05,M,06:15.8,167396
1,6,F05,M,07:34.2,181488
1,7,F05,M,08:52.7,183605
1,8,F05,M,10:11.1,175637
1,9,F05,M,11:29.6,183515
1,10,F05,M,12:48.1,185121
1,11,F05,M,14:06.6,184642
1,12,F05,M,15:25.0,174687
1,13,F05,M,16:43.5,182686
1,14,F05,M,56:11.4,225736
1,15,F05,M,57:29.8,228596
1,16,F05,M,58:48.3,221202
1,17,F05,M,00:06.7,213149
1,18,F05,M,01:25.2,217049
1,19,F05,M,02:43.6,237245
1,20,F05,M,04:02.1,227087
1,21,F05,M,05:20.5,207477
1,1,F06,M,01:02.5,124805
1,2,F06,M,02:21.0,135526
1,3,F06,M,03:39.4,132022
1,4,F06,M,04:57.9,127674
1,5,F06,M,06:16.4,133518
1,6,F06,M,07:34.8,130884
1,7,F06,M,08:53.2,128159
1,8,F06,M,10:11.7,127006
1,9,F06,M,11:30.2,121449
1,10,F06,M,12:48.6,135152
1,11,F06,M,14:07.1,126466
1,12,F06,M,15:25.6,122168
1,13,F06,M,16:44.1,137686
1,14,F06,M,56:11.9,148409
1,15,F06,M,57:30.4,156839
1,16,F06,M,58:48.8,170786
1,17,F06,M,00:07.3,163686
1,18,F06,M,01:25.8,154681
1,19,F06,M,02:44.2,159306
1,20,F06,M,04:02.7,164738
1,21,F06,M,05:21.1,158024
1,1,F07,M,01:03.1,71605
1,2,F07,M,02:21.5,87750
1,3,F07,M,03:40.0,101258
1,4,F07,M,04:58.5,99229
1,5,F07,M,06:16.9,102528
1,6,F07,M,07:35.4,89851
1,7,F07,M,08:53.8,94241
1,8,F07,M,10:12.3,90182
1,9,F07,M,11:30.7,96661
1,10,F07,M,12:49.2,101537
1,11,F07,M,14:07.7,93506
1,12,F07,M,15:26.2,95313
1,13,F07,M,16:44.7,111057
1,14,F07,M,56:12.5,119079
1,15,F07,M,57:30.9,106111
1,16,F07,M,58:49.4,118953
1,17,F07,M,00:07.8,110790
1,18,F07,M,01:26.3,112025
1,19,F07,M,02:44.8,123058
1,20,F07,M,04:03.2,108256
1,21,F07,M,05:21.7,118175
1,1,F08,M,01:03.6,69161
1,2,F08,M,02:22.1,75151
1,3,F08,M,03:40.6,63676
1,4,F08,M,04:59.1,72188
1,5,F08,M,06:17.5,65655
1,6,F08,M,07:35.9,69073
1,7,F08,M,08:54.4,72895
1,8,F08,M,10:12.8,71907
1,9,F08,M,11:31.3,78309
1,10,F08,M,12:49.8,67983
1,11,F08,M,14:08.3,65382
1,12,F08,M,15:26.7,65567
1,13,F08,M,16:45.2,72224
1,14,F08,M,56:13.1,73956
1,15,F08,M,57:31.5,85112
1,16,F08,M,58:50.0,80991
1,17,F08,M,00:08.4,81843
1,18,F08,M,01:26.9,75507
1,19,F08,M,02:45.3,76454
1,20,F08,M,04:03.8,83158
1,21,F08,M,05:22.3,72228
1,1,F09,M,01:04.2,48788
1,2,F09,M,02:22.7,48171
1,3,F09,M,03:41.1,53080
1,4,F09,M,04:59.6,45715
1,5,F09,M,06:18.1,52214
1,6,F09,M,07:36.5,48158
1,7,F09,M,08:55.0,49375
1,8,F09,M,10:13.4,48989
1,9,F09,M,11:31.9,46815
1,10,F09,M,12:50.4,50375
1,11,F09,M,14:08.8,48642
1,12,F09,M,15:27.3,50431
1,13,F09,M,16:45.8,58318
1,14,F09,M,56:13.6,53392
1,15,F09,M,57:32.1,59878
1,16,F09,M,58:50.5,60722
1,17,F09,M,00:09.0,61559
1,18,F09,M,01:27.5,65815
1,19,F09,M,02:45.9,59058
1,20,F09,M,04:04.4,60146
1,21,F09,M,05:22.8,56974
1,1,F10,M,01:04.8,43363
1,2,F10,M,02:23.2,41579
1,3,F10,M,03:41.7,38588
1,4,F10,M,05:00.2,43090
1,5,F10,M,06:18.6,46310
1,6,F10,M,07:37.1,38441
1,7,F10,M,08:55.5,39104
1,8,F10,M,10:14.0,39389
1,9,F10,M,11:32.4,36050
1,10,F10,M,12:50.9,36250
1,11,F10,M,14:09.4,39545
1,12,F10,M,15:27.9,44384
1,13,F10,M,16:46.4,37486
1,14,F10,M,56:14.2,45205
1,15,F10,M,57:32.6,43976
1,16,F10,M,58:51.1,42467
1,17,F10,M,00:09.5,44020
1,18,F10,M,01:28.0,44879
1,19,F10,M,02:46.5,50400
1,20,F10,M,04:04.9,42942
1,21,F10,M,05:23.4,43524
1,1,F11,M,01:05.3,28121
1,2,F11,M,02:23.8,32145
1,3,F11,M,03:42.3,33943
1,4,F11,M,05:00.8,32139
1,5,F11,M,06:19.2,26307
1,6,F11,M,07:37.6,30637
1,7,F11,M,08:56.1,29892
1,8,F11,M,10:14.5,28893
1,9,F11,M,11:33.0,27493
1,10,F11,M,12:51.5,30941
1,11,F11,M,14:10.0,30201
1,12,F11,M,15:28.4,32191
1,13,F11,M,16:46.9,28375
1,14,F11,M,56:14.8,27798
1,15,F11,M,57:33.2,28904
1,16,F11,M,58:51.7,34624
1,17,F11,M,00:10.1,34874
1,18,F11,M,01:28.6,36283
1,19,F11,M,02:47.0,30428
1,20,F11,M,04:05.5,29953
1,21,F11,M,05:24.0,31834
1,1,F12,M,01:05.9,16483
1,2,F12,M,02:24.4,6614
1,3,F12,M,03:42.8,7241
1,4,F12,M,05:01.3,9634
1,5,F12,M,06:19.8,6416
1,6,F12,M,07:38.2,6756
1,7,F12,M,08:56.7,7041
1,8,F12,M,10:15.1,7638
1,9,F12,M,11:33.6,7937
1,10,F12,M,12:52.1,6350
1,11,F12,M,14:10.5,7428
1,12,F12,M,15:29.0,4016
1,13,F12,M,16:47.5,6546
1,14,F12,M,56:15.4,11166
1,15,F12,M,57:33.8,9659
1,16,F12,M,58:52.2,8323
1,17,F12,M,00:10.7,7456
1,18,F12,M,01:29.2,11254
1,19,F12,M,02:47.6,8018
1,20,F12,M,04:06.1,11022
1,21,F12,M,05:24.5,6657
1,1,G01,M,01:08.9,825736
1,2,G01,M,02:27.4,829022
1,3,G01,M,03:45.9,807168
1,4,G01,M,05:04.3,819315
1,5,G01,M,06:22.8,837045
1,6,G01,M,07:41.2,800921
1,7,G01,M,08:59.7,848579
1,8,G01,M,10:18.1,817236
1,9,G01,M,11:36.6,839942
1,10,G01,M,12:55.1,842739
1,11,G01,M,14:13.6,861162
1,12,G01,M,15:32.0,842226
1,13,G01,M,16:50.5,806461
1,14,G01,M,56:18.4,1081202
1,15,G01,M,57:36.8,1065782
1,16,G01,M,58:55.3,1071497
1,17,G01,M,00:13.7,1099486
1,18,G01,M,01:32.2,1088638
