##BLOCKS= 1          
Plate:	Plate#1	1.3	TimeFormat	FLEX	Fluorescence	FALSE	Raw	FALSE	50	98	2				1	522	3	10	96	490	Manual	None			12	Medium			1	8	TimeTags	
	Temperature(¡C)	A1T	A1	A2T	A2	A3T	A3	A4T	A4	A5T	A5	A6T	A6	A7T	A7	A8T	A8	A9T	A9	A10T	A10	A11T	A11	A12T	A12	B1T	B1	B2T	B2	B3T	B3	B4T	B4	B5T	B5	B6T	B6	B7T	B7	B8T	B8	B9T	B9	B10T	B10	B11T	B11	B12T	B12	C1T	C1	C2T	C2	C3T	C3	C4T	C4	C5T	C5	C6T	C6	C7T	C7	C8T	C8	C9T	C9	C10T	C10	C11T	C11	C12T	C12	D1T	D1	D2T	D2	D3T	D3	D4T	D4	D5T	D5	D6T	D6	D7T	D7	D8T	D8	D9T	D9	D10T	D10	D11T	D11	D12T	D12	E1T	E1	E2T	E2	E3T	E3	E4T	E4	E5T	E5	E6T	E6	E7T	E7	E8T	E8	E9T	E9	E10T	E10	E11T	E11	E12T	E12	F1T	F1	F2T	F2	F3T	F3	F4T	F4	F5T	F5	F6T	F6	F7T	F7	F8T	F8	F9T	F9	F10T	F10	F11T	F11	F12T	F12	G1T	G1	G2T	G2	G3T	G3	G4T	G4	G5T	G5	G6T	G6	G7T	G7	G8T	G8	G9T	G9	G10T	G10	G11T	G11	G12T	G12	H1T	H1	H2T	H2	H3T	H3	H4T	H4	H5T	H5	H6T	H6	H7T	H7	H8T	H8	H9T	H9	H10T	H10	H11T	H11	H12T	H12	
	27.66					75.5442	460.63	80.0932	496.13	80.0338	478.146	79.978	470.693	79.9436	466.672	80.1216	434.575	80.1226	466.072	80.0838	468.317	80.1248	474.431	78.9322	442.328					75.7394	463.836	80.29	497.093	80.2242	492.962	80.1764	505.113	80.1388	469.991	80.32	460.247	80.313	487.606	80.279	465.926	80.3312	470.356	79.1274	442.743					75.9314	458.293	80.4788	490.415	80.4242	487.082	80.3764	513.442	80.3388	474.178	80.5104	473.048	80.5114	465.858	80.4694	465.489	80.5312	489.946	79.3258	463.445					76.1298	455.649	80.6788	481.895	80.6146	472.463	80.5668	499.221	80.5292	475.27	80.7104	471.392	80.7034	476.266	80.6742	474.254	80.7312	469.507	79.5178	449.187					76.3298	455.033	80.8708	489.047	80.8162	474.196	80.7684	496.486	80.7276	459.538	80.9024	466.76	80.9034	492.498	80.8694	482.28	80.9216	489.757	79.7178	431.457					76.5202	473.224	81.0692	481.452	81.0146	483.166	80.9668	486.329	80.9196	462.82	81.1008	475.106	81.1034	511.392	81.0694	471.394	81.1216	497.113	79.9178	434.914					76.7218	452.124	81.2708	496.483	81.205	462.63	81.1684	469.941	81.1196	464.345	81.2912	462.984	81.2938	490.068	81.271	482.06	81.312	483.818	80.1178	445.901					76.9106	462.272	81.4596	486.751	81.405	469.726	81.3684	481.882	81.3196	476.556	81.4928	478.776	81.4938	502.018	81.471	479.954	81.512	512.414	80.3178	452.199	
	27.66					77.9378	460.428	82.4756	496.239	82.4114	486.882	82.394	478.389	82.3452	445.682	82.5168	438.277	82.4986	479.103	82.4966	458.898	82.528	482.064	81.3434	445.815					78.133	455.41	82.682	485.428	82.6066	493.074	82.5892	492.662	82.542	474.382	82.712	469.359	82.6938	492.234	82.703	464.636	82.7232	492.381	81.5402	439.369					78.3234	446.503	82.8724	476.386	82.8082	496.401	82.7908	507.996	82.7404	483.642	82.9136	457.533	82.8954	469.752	82.9014	455.982	82.9232	487.256	81.7386	455.362					78.5234	464.007	83.0772	488.105	82.997	475.173	82.9892	502.623	82.9308	470.377	83.112	464.823	83.0842	484.357	83.1014	468.391	83.128	483.657	81.929	446.538					78.7234	475.559	83.2724	499.204	83.197	477.157	83.1892	498.886	83.1324	469.387	83.3024	480.493	83.2858	488.151	83.2934	465.091	83.3232	496.12	82.1306	423.114					78.9138	474.17	83.4724	492.134	83.3874	490.331	83.3796	479.285	83.3212	459.914	83.504	471.572	83.4746	513.209	83.4918	470.43	83.5232	494.319	82.3194	444.011					79.1138	452.737	83.6644	493.716	83.5874	468.215	83.5796	480.801	83.5212	465.2	83.6928	481.243	83.6762	496.442	83.6822	473.289	83.7152	496.661	82.5194	456.297					79.3042	450.388	83.8628	471.802	83.7874	491.173	83.77	479.093	83.7116	466.825	83.8928	462.162	83.8746	517.679	83.8822	467.47	83.9136	502.252	82.7194	462.151	
	27.66					80.325	447.874	84.8788	496.795	84.813	492.646	84.7956	471.689	84.734	466.473	84.92	437.693	84.9018	460.526	84.8982	464.142	84.9392	472.174	83.7322	448.516					80.5298	447.197	85.074	494.598	85.0098	479.838	84.9924	489.898	84.9324	469.929	85.1152	469.959	85.0986	494.596	85.0934	466.83	85.1344	479.119	83.9322	434.924					80.725	431.167	85.274	499.398	85.2082	488.996	85.1812	497.552	85.1228	488.205	85.3152	468.95	85.297	483.942	85.2934	476.215	85.336	483.369	84.1322	458.01					80.925	446.756	85.474	487.318	85.3986	502.612	85.3828	483.654	85.3228	457.826	85.5056	463.464	85.4874	489.475	85.4998	467.854	85.5248	482.005	84.3322	448.759					81.117	451.751	85.6644	489.83	85.6002	481.483	85.5812	496.481	85.5244	463.381	85.7072	467.702	85.689	496.85	85.695	466.659	85.7264	491.97	84.5322	426.429					81.3154	462.541	85.866	484.22	85.789	496.717	85.7732	489.89	85.7244	471.398	85.9056	472.546	85.8778	514.447	85.895	479.032	85.928	500.647	84.7226	445.571					81.5154	448.681	86.0548	488.796	85.989	465.028	85.9716	490.663	85.9244	467.789	86.096	475.42	86.0778	491.315	86.0854	478.875	86.1264	496.169	84.9226	452.985					81.7058	436.93	86.2548	474.682	86.1794	472.465	86.1636	482.572	86.1148	473.414	86.296	477.135	86.2682	495.182	86.2854	474.182	86.3264	511.558	85.113	465.813	
	27.66					82.7218	463.189	87.2804	501.186	87.2018	486.147	87.1844	475.975	87.1308	467.1	87.3088	433.288	87.2906	474.684	87.311	463.166	87.352	477.388	86.129	435.023					82.9266	455.031	87.4772	491.207	87.4002	500.734	87.3828	489.489	87.3244	461.461	87.5072	461.205	87.489	485.182	87.5062	464.769	87.5488	476.155	86.3242	433.695					83.117	467.928	87.6772	484.215	87.5922	491.73	87.5748	492.954	87.5164	487.673	87.7072	460.145	87.6794	487.789	87.7062	459.678	87.7472	488.469	86.5146	460.825					83.3218	454.951	87.866	492.218	87.7922	479.488	87.7748	499.691	87.7164	462.115	87.8976	457.6	87.8794	501.442	87.8966	467.12	87.9376	479.685	86.7146	445.751					83.517	466.765	88.0676	504.753	87.9922	470.028	87.9652	494.001	87.9052	459.493	88.0992	457.087	88.081	509.502	88.0966	476.486	88.1392	487.409	86.9146	424.337					83.717	475.908	88.266	493.237	88.1922	497.003	88.1652	477.338	88.1068	466.761	88.288	465.343	88.281	512.511	88.2982	479.135	88.328	497.314	87.105	439.316					83.909	464.843	88.458	496.935	88.3922	470.663	88.3652	491.66	88.3068	469.391	88.488	467.764	88.4794	499.769	88.4966	477.452	88.528	490.702	87.3066	444.197					84.109	459.515	88.6564	478.144	88.5842	474.951	88.5556	478.668	88.4972	478.903	88.6896	475.804	88.6714	518.337	88.6966	473.577	88.728	504.063	87.4954	452.548	
	27.67					85.1234	447.688	89.6692	495.085	89.6178	483.997	89.5812	476.201	89.5228	443.27	89.7136	440.814	89.6858	466.232	89.7238	471.123	89.7408	480.98	88.5306	447.326					85.3202	466.798	89.8596	497.593	89.813	501.426	89.7764	492.907	89.718	466.257	89.9088	464.658	89.881	492.85	89.9206	464.105	89.9408	473.599	88.7274	436.367					85.5202	446.878	90.058	490.024	90.005	481.577	89.9684	505.059	89.918	475.753	90.1104	468.552	90.073	467.145	90.119	459.143	90.1408	489.034	88.9162	450.107					85.7202	466.818	90.25	487.852	90.2034	474.88	90.1668	498.344	90.118	475.12	90.3104	470.444	90.2714	504.494	90.3094	469.325	90.3408	482.65	89.1162	443.325					85.9106	461.79	90.45	496.827	90.3938	486.401	90.3572	500.511	90.31	482.663	90.5104	469.715	90.4618	501.095	90.5094	474.177	90.5408	493.196	89.3066	428.166					86.1106	460.282	90.65	482.171	90.5938	501.421	90.5572	471.06	90.5084	477.637	90.7008	473.74	90.6618	519.301	90.6998	478.611	90.7312	504.461	89.5066	436.333					86.301	462.712	90.8388	482.4	90.7938	465.396	90.7588	467.51	90.7084	474.994	90.9008	471.618	90.8634	492.948	90.8998	474.797	90.9312	492.002	89.7066	450.769					86.501	457.849	91.0404	477.719	90.9842	486.407	90.9572	480.893	90.9084	479.623	91.0912	471.086	91.0522	511.728	91.0998	465.405	91.1216	501.721	89.897	457.891	
	27.67					87.517	455.101	92.0452	496.454	92.0002	505.643	91.9732	476.978	91.9244	441.945	92.1264	428.556	92.089	483.339	92.1126	466.884	92.1376	475.973	90.9098	440.252					87.7122	446.077	92.2404	500.344	92.2066	495.224	92.1796	503.283	92.1196	458.048	92.3232	469.068	92.2954	490.173	92.311	465.018	92.3328	481.567	91.1082	436.614					87.9122	454.96	92.442	487.619	92.4066	493.833	92.3796	502.451	92.3212	456.187	92.512	450.069	92.4938	481.452	92.511	477.463	92.5232	487.633	91.2986	452.384					88.1026	455.474	92.6308	481.479	92.6066	482.122	92.5796	498.696	92.526	465.296	92.712	464.904	92.6938	480.659	92.7014	467.787	92.7232	477.08	91.4986	443.744					88.3042	457.545	92.8308	501.975	92.797	477.978	92.77	490.817	92.7212	457.241	92.9136	460.918	92.8858	498.318	92.903	475.066	92.9232	485.109	91.6906	436.186					88.5026	468.611	93.0212	490.389	92.997	492.091	92.97	484.783	92.9212	448.71	93.1136	462.369	93.0842	514.459	93.0918	478.315	93.1136	499.133	91.889	445.922					88.693	448.814	93.2228	490.356	93.1874	473.707	93.1604	480.373	93.1116	465.439	93.3136	471.182	93.2746	497.425	93.2918	485.374	93.3136	493.562	92.0794	436.33					88.893	453.036	93.4212	477.444	93.3874	477.167	93.3604	479.813	93.3116	470.205	93.504	466.423	93.4746	510.728	93.4822	481.18	93.504	503.698	92.281	462.943	
	27.67					89.9058	462.411	94.4388	489.915	94.4034	479.098	94.3764	497.396	94.3372	467.241	94.52	431.799	94.4922	459.312	94.4982	449.387	94.5296	471.694	93.3066	443.523					90.1042	460.935	94.634	494.516	94.5986	513.977	94.5716	507.089	94.5324	466.683	94.7136	460.458	94.6874	494.219	94.6934	450.746	94.7248	475.666	93.5018	435.771					90.3042	457.551	94.834	488.12	94.7986	496.475	94.7716	511.54	94.7324	473.108	94.904	464.229	94.8874	476.886	94.8838	451.16	94.9152	490.064	93.7034	456.566					90.4946	450.121	95.0244	476.861	95.0034	490.924	94.9764	495.505	94.9228	467.648	95.1104	463.103	95.0922	491.35	95.0838	458.552	95.1152	479.011	93.9018	441.866					90.701	463.409	95.2244	490.729	95.1986	470.794	95.1716	498.087	95.1228	451.569	95.3056	465.245	95.2874	484.962	95.2838	468.329	95.3056	489.378	94.0922	426.427					90.8946	475.128	95.4148	494.07	95.3986	500.438	95.3716	486.011	95.3244	450.107	95.5056	469.727	95.4874	497.883	95.4742	473.019	95.5056	501.643	94.2922	439.344					91.0946	453.314	95.6148	487.357	95.5906	484.58	95.5636	478.013	95.5132	457.446	95.7056	481.21	95.6794	492.821	95.6758	476.456	95.7056	492.98	94.4826	446.684					91.2962	458.658	95.8052	467.622	95.789	473.964	95.762	476.801	95.7132	465.289	95.9056	477.367	95.8778	505.812	95.8646	477.822	95.896	505.192	94.6826	460.175	
	27.67					92.3218	461.713	96.826	501.466	96.805	488.125	96.778	481.973	96.7404	458.578	96.9328	427.505	96.9034	466.941	96.8998	459.697	96.912	476.679	95.7082	441.453					92.517	457.673	97.026	498.722	97.0002	506.334	96.9732	502.834	96.9356	472.884	97.136	464.137	97.0986	487.833	97.0966	469.598	97.1168	480.524	95.905	438.226					92.7186	451.778	97.2164	492.644	97.2018	497.432	97.1732	504.185	97.134	487.428	97.3328	463.442	97.2986	485.65	97.287	464.667	97.3072	491.68	96.1034	459.512					92.917	466.352	97.4164	479.513	97.3906	490.941	97.3636	495.075	97.326	473.878	97.5264	465.304	97.489	487.925	97.4854	470.998	97.512	467.417	96.2938	452.468					93.117	461.815	97.618	477.168	97.5922	482.696	97.5636	496.132	97.526	465.039	97.7168	475.844	97.689	507.709	97.6774	473.025	97.7072	491.988	96.4954	430.361					93.309	473.464	97.8164	487.866	97.7922	500.157	97.7652	487.703	97.7164	474.876	97.9184	474.202	97.8906	505.993	97.8758	477.661	97.9072	499.509	96.6938	453.38					93.5074	434.61	98.0164	480.24	97.9826	475.344	97.9652	484.206	97.9164	468.31	98.1072	470.008	98.0906	491.457	98.0774	483.072	98.0992	491.975	96.8842	457.374					93.6978	439.457	98.2084	472.678	98.181	478.252	98.1636	483.423	98.1164	466.247	98.3088	479.342	98.2906	512.127	98.2662	471.087	98.2992	503.365	97.0842	468.914	
	27.67					94.733	451.265	99.2436	498.085	99.2082	493.6	99.1908	475.401	99.1276	454.544	99.3344	431.745	99.3162	475.872	99.2886	462.848	99.3248	477.08	98.097	445.849					94.9298	462.229	99.4372	486.158	99.4034	512.228	99.3876	494.459	99.3276	473.69	99.5312	451.055	99.513	496.314	99.4886	463.147	99.52	485.016	98.2954	436.034					95.1202	460.397	99.6292	484.433	99.6034	500.223	99.586	508.886	99.5276	482.345	99.7296	475.616	99.7114	485.005	99.679	465.077	99.72	488.556	98.4954	452.744					95.3202	460.626	99.8292	495.193	99.7938	480.367	99.7764	500.157	99.718	463.713	99.9296	452.618	99.9018	494.889	99.879	473.464	99.92	477.281	98.6858	437.357					95.5202	470.959	100.0196	491.291	99.9954	477.657	99.978	504.98	99.918	474.2	100.1216	477.995	100.1034	483.351	100.0694	479.321	100.1104	497.879	98.8874	430.507					95.7106	469.449	100.2196	492.567	100.1842	492.779	100.1668	483.721	100.1084	451.881	100.32	474.541	100.2922	516.623	100.2694	497.195	100.312	505.406	99.0874	447.854					95.9106	465.996	100.4196	498.271	100.3842	476.558	100.3668	471.8	100.3084	471.334	100.5104	487.361	100.4922	502.057	100.4694	474.377	100.5008	491.815	99.2874	449.095					96.101	455.759	100.61	481.737	100.5842	477.786	100.5668	483.091	100.51	470.956	100.7104	467.206	100.6922	515.79	100.6598	471.863	100.7008	505.763	99.4874	466.546	
	27.67					97.1218	465.551	101.6452	494.675	101.597	489.733	101.5796	484.995	101.5436	455.554	101.7216	446.498	101.705	473.791	101.6854	468.308	101.7264	480.469	100.513	441.508					97.3218	458.887	101.8516	485.43	101.7954	501.822	101.778	489.184	101.7388	483.542	101.912	468.574	101.9034	478.396	101.8806	476.18	101.9232	484.752	100.7082	442.385					97.5122	459.184	102.0516	485.191	101.9954	502.006	101.978	499.924	101.9308	466.964	102.112	470.361	102.1034	473.395	102.0806	464.668	102.1216	489.655	100.9098	459.537					97.7122	462.325	102.25	480.315	102.1858	473.576	102.1796	496.643	102.1308	465.674	102.3024	469.214	102.2938	484.243	102.2806	472.065	102.312	479.091	101.1082	455.155					97.9074	455.327	102.442	497.049	102.3874	476.114	102.3796	509.417	102.3308	461.352	102.504	470.208	102.4954	489.967	102.471	479.251	102.5136	496.587	101.3082	431.148					98.1026	476.824	102.6404	497.469	102.5762	477.664	102.57	476.39	102.5212	471.667	102.7024	487.579	102.6842	509.962	102.671	482.567	102.712	506.699	101.5002	439.48					98.3026	457.882	102.8324	497.563	102.7762	464.701	102.7684	471.616	102.7212	456.983	102.8928	472.942	102.8842	495.01	102.863	487.842	102.9024	498.377	101.7002	452.907					98.493	444.671	103.0324	472.871	102.9778	466.495	102.9604	483.771	102.91	464.225	103.0928	482.925	103.0746	498.48	103.0614	477.322	103.1024	500.48	101.889	464.798	
	27.67					99.509	449	104.0484	503.026	104.0034	489.324	103.9748	477.013	103.9468	446.536	104.1184	426.811	104.0906	465.909	104.087	461.396	104.1152	474.253	102.9258	451.856					99.7138	448.533	104.2436	491.515	104.1986	502.419	104.17	502.924	104.142	466.876	104.3136	470.056	104.2858	488.256	104.2838	463.956	104.3152	479.299	103.121	447.383					99.9058	444.382	104.4436	492.626	104.389	498.53	104.362	508.498	104.3324	481.039	104.5152	451.104	104.4778	478.718	104.4838	472.184	104.5136	484.912	103.3114	470.842					100.1042	456.978	104.6484	493.318	104.589	495.547	104.5604	516.461	104.5324	473.158	104.704	470.944	104.6762	491.234	104.6838	464.066	104.7056	487.265	103.5114	444.663					100.2946	462.319	104.8436	491.308	104.789	493.432	104.7604	500.282	104.7228	459.752	104.904	484.125	104.8762	475.617	104.8838	477.271	104.9056	495.645	103.7114	434.728					100.4962	460.551	105.0436	503.974	104.9794	496.695	104.9508	491.31	104.9324	470.016	105.1056	462.616	105.0666	501.357	105.0854	481.578	105.096	506.001	103.9018	450.478					100.685	441.203	105.2356	500.209	105.1794	471.302	105.1524	486.905	105.1324	463.804	105.3056	483.147	105.2682	490.307	105.2742	470.508	105.296	494.977	104.1018	454.747					100.885	454.221	105.434	481.304	105.3698	479.242	105.3412	487.344	105.3228	470.201	105.5056	471.935	105.457	513.291	105.4742	467.948	105.496	518.611	104.2922	467.734	
	27.67					101.9106	460.151	106.45	501.208	106.3954	485.746	106.3684	472.514	106.3452	478.275	106.5312	435.144	106.4938	472.357	106.4998	458.622	106.5216	475.952	105.3146	447.088					102.1074	449.231	106.6452	499.318	106.5906	502.958	106.5636	494.949	106.5436	478.709	106.728	467.91	106.689	496.069	106.6966	465.598	106.7168	482.244	105.513	443.605					102.3074	456.233	106.8452	492.736	106.781	514.475	106.7524	511.683	106.734	479.015	106.9264	458.505	106.8794	480.349	106.895	465.579	106.9184	492.198	105.7034	454.259					102.5058	452.225	107.0356	490.753	106.981	481.656	106.954	501.002	106.934	485.527	107.1168	469.723	107.0794	487.54	107.0854	463.459	107.1168	488.862	105.9034	452.471					102.6978	462.894	107.2356	500.504	107.1826	480.356	107.1444	501.035	107.126	478.992	107.3184	464.774	107.2794	500.273	107.287	479.673	107.3168	495.01	106.0954	434.632					102.8962	463.854	107.4372	506.339	107.381	494.387	107.3444	491.772	107.326	462.463	107.5072	474.435	107.4794	519.814	107.487	476.9	107.5088	497.432	106.2938	447.031					103.0882	462.636	107.6356	496.48	107.581	471.442	107.5444	470.774	107.526	472.593	107.7072	464.99	107.6794	491.649	107.687	477.342	107.7072	502.878	106.4938	455.888					103.2882	464.255	107.8372	485.508	107.7714	492.241	107.7348	488.396	107.726	476.692	107.9072	473.754	107.8698	524.068	107.887	467.984	107.8976	510.194	106.6842	466.714	
	27.67					104.293	453.357	108.8628	492.363	108.7874	497.614	108.746	476.267	108.7516	464.385	108.9232	430.422	108.8922	474.697	108.8982	461.551	108.9344	478.855	107.7002	441.92					104.4882	455.972	109.0596	497.913	108.9826	505.577	108.9444	499.747	108.9468	482.075	109.1184	452.795	109.0906	501.667	109.0982	471.744	109.1296	477.78	107.8954	436.602					104.6882	442.839	109.258	490.332	109.173	502.878	109.1364	498.553	109.1484	469.372	109.3088	462.416	109.281	479.477	109.2982	471.938	109.32	475.898	108.0874	455.46					104.8898	461.815	109.4484	491.471	109.3778	482.709	109.3348	502.781	109.3468	467.125	109.5136	467.963	109.481	496.843	109.4886	462.18	109.52	483.718	108.2858	439.78					105.0898	447.567	109.6484	489.657	109.573	486.388	109.5268	500.161	109.5372	471.334	109.7088	475.113	109.673	500.935	109.6886	468.581	109.72	495.175	108.4762	425.403					105.2898	475.181	109.8388	491.316	109.773	500.328	109.7268	493.466	109.7372	478.097	109.8992	474.786	109.8714	496.075	109.879	482.84	109.9104	503.623	108.6762	443.882					105.4802	458.351	110.0388	489.878	109.9746	476.423	109.9268	479.273	109.9276	463.263	110.1008	464.138	110.0714	508.097	110.079	483.359	110.1104	496.544	108.8778	452.076					105.6802	448.863	110.2388	481.027	110.1746	474.971	110.1284	461.589	110.1276	469.969	110.2896	486.055	110.2618	504.821	110.279	467.035	110.3008	497.763	109.0762	457.685	
	27.67					106.7058	459.844	111.2516	506.473	111.2002	490.743	111.1524	487.306	111.1532	466.159	111.3264	443.046	111.2682	455.23	111.295	463.04	111.3232	479.691	110.1034	440.831					106.9026	450.668	111.45	484.596	111.405	492.856	111.3476	506.326	111.35	478.072	111.5216	463.134	111.473	491.334	111.4902	467.065	111.5216	487.611	110.2986	435.353					107.101	440.533	111.65	480.779	111.6146	500.359	111.5492	501.229	111.55	485.874	111.7168	459.418	111.665	483.179	111.6918	464.212	111.712	490.515	110.4986	452.475					107.2914	458.995	111.8404	484.869	111.8146	483.964	111.7476	498.906	111.7404	471.526	111.912	472.574	111.8634	491.333	111.8902	467.717	111.912	481.525	110.6986	440.672					107.493	448.836	112.042	493.675	112.005	487.382	111.938	493.058	111.9404	469.027	112.112	464.686	112.0538	496.325	112.0902	466.341	112.104	487.412	110.889	422.429					107.6914	453.455	112.2308	483.254	112.2066	492.455	112.1396	481.075	112.142	464.711	112.3136	474.063	112.2554	518.208	112.2806	477.878	112.3024	509.634	111.089	442.553					107.8914	451.506	112.4308	480.361	112.3954	458.544	112.3284	484.445	112.3404	466.975	112.512	468.871	112.4442	502.658	112.4806	470.101	112.5024	492.633	111.2794	449.586					108.0914	452.822	112.6212	473.116	112.597	482.618	112.5284	469.234	112.5404	466.866	112.7024	486.882	112.6442	512.416	112.671	468.077	112.6928	504.554	111.4794	457.549	
	27.67					109.1042	466.592	113.6372	501.575	113.6226	483.608	113.5556	486.339	113.5628	456.316	113.7392	438.507	113.6698	464.842	113.6966	465.904	113.7088	475.296	112.4906	442.033					109.3042	467.097	113.8324	494.548	113.8194	507.886	113.7508	502.752	113.7612	459.147	113.944	476.938	113.8666	482.543	113.8934	461.986	113.904	480.811	112.681	438.599					109.509	450.629	114.0244	493.283	114.0178	503.597	113.9508	519.463	113.9612	482.599	114.144	458.977	114.0666	471.743	114.0822	463.571	114.0944	497.578	112.881	448.794					109.7042	462.789	114.2228	492.524	114.2082	485.391	114.1412	488.558	114.1516	472.026	114.344	474.864	114.265	479.954	114.2822	477.987	114.2944	483.558	113.081	438.216					109.9042	468.238	114.4228	488.729	114.4082	489.138	114.3428	496.407	114.3532	467.076	114.536	467.788	114.457	483.024	114.4838	468.717	114.4848	491.569	113.2714	426.073					110.0946	472.176	114.6132	493.39	114.6082	503.478	114.5412	483.571	114.542	462.576	114.7344	474.856	114.657	511.295	114.6838	479.656	114.6848	498.281	113.4714	425.877					110.2946	450.774	114.8148	485.42	114.7986	487.422	114.7316	494.485	114.742	467.253	114.9248	476.922	114.8474	492.789	114.8838	480.596	114.8864	500.776	113.6618	449.457					110.4946	449.122	115.0036	485.433	114.9986	493.568	114.9316	488.672	114.9436	464.512	115.1248	479.731	115.0474	510.49	115.0742	469.636	115.0848	499.968	113.8618	461.684	
	27.67					111.5058	458.449	116.0292	489.531	116.0114	486.971	115.9428	480.034	115.9788	458.891	116.1408	436.239	116.0586	471.619	116.0966	471.485	116.1104	470.147	114.8874	446.92					111.7058	466.183	116.226	494.528	116.2002	489.063	116.1332	495.493	116.174	475.302	116.336	470.636	116.249	485.334	116.295	461.491	116.3072	479.667	115.0826	434.82					111.9058	455.797	116.4148	492.098	116.4002	509.463	116.3332	515.392	116.3756	493.198	116.536	455.911	116.4474	472.731	116.4854	465.86	116.5072	486.165	115.2842	450.51					112.1058	454.251	116.6148	484.783	116.5906	485.339	116.5236	496.155	116.574	470.392	116.7408	465.21	116.6394	485.573	116.6854	464.404	116.7056	483.611	115.473	437.973					112.3058	461.432	116.8164	479.006	116.7922	476.183	116.7236	496.876	116.774	465.197	116.936	475.879	116.8394	489.963	116.8774	467.378	116.8976	490.754	115.673	424.732					112.4962	463.126	117.0164	503.868	116.9906	500.65	116.9236	480.167	116.966	460.466	117.136	481.315	117.0394	525.924	117.0758	475.225	117.096	495.149	115.8746	438.515					112.6962	456.903	117.2164	484.669	117.181	462.995	117.114	482.715	117.1644	474.813	117.328	488.798	117.2298	495.247	117.2758	475.125	117.288	496.671	116.0746	444.184					112.8882	463.331	117.4068	471.31	117.3826	479.962	117.314	483.627	117.3548	474.02	117.528	469.761	117.4298	511.052	117.4678	485.5	117.488	506.525	116.273	457.714	
	27.67					113.933	459.84	118.4228	500.518	118.397	500.333	118.3204	482.902	118.3916	455.683	118.5536	427.48	118.4554	475.477	118.4934	471.329	118.4992	474.275	117.3002	442.956					114.1282	471.28	118.618	500.951	118.5922	491.528	118.5156	502.578	118.5868	478.298	118.7488	460.63	118.6506	487.16	118.6982	472.235	118.6896	491.664	117.4954	435.882					114.3202	463.11	118.8068	494.093	118.7922	504.827	118.7156	500.343	118.7772	479.197	118.9488	461.577	118.8522	486.65	118.8982	480.235	118.8896	490.937	117.6954	458.097					114.5186	465.495	119.0132	505.91	118.9874	501.782	118.906	498.382	118.9772	466.366	119.1392	476.558	119.041	495.652	119.0982	459.092	119.0896	472.688	117.8858	440.606					114.709	473.223	119.2084	501.37	119.1826	486.755	119.106	508.287	119.1788	464.403	119.3392	475.26	119.241	500.323	119.2886	462.625	119.28	496.13	118.0858	431.803					114.909	464.119	119.4084	502.403	119.373	506.595	119.2964	493.789	119.3772	457.167	119.5408	469.29	119.4314	514.724	119.4886	471.12	119.48	502.432	118.2762	437.957					115.1106	459.377	119.61	505.053	119.5746	473.334	119.4964	494.231	119.5772	468.673	119.7392	479.411	119.6314	468.465	119.679	475.136	119.6704	494.897	118.4762	449.428					115.2994	455.923	119.8084	488.003	119.773	488.762	119.6964	493.522	119.7676	472.788	119.9392	472.827	119.8314	516.893	119.879	466.575	119.8704	501.618	118.6762	466.793	
	27.67					116.3362	459.988	120.8244	496.182	120.7986	496.576	120.722	482.031	120.79	458.836	120.9648	427.783	120.857	485.941	120.9046	470.275	120.8896	482.615	119.689	441.469					116.541	453.584	121.0292	484.523	120.9954	505.267	120.9188	500.631	120.9884	464.065	121.1616	461.137	121.0538	487.18	121.1014	479.419	121.0816	495.706	119.8874	440.936					116.741	460.531	121.2292	497.282	121.1954	488.381	121.1172	507.585	121.1788	473.106	121.3616	461.772	121.2522	485.164	121.2998	468.477	121.2816	485.053	120.0874	462.869					116.941	447.171	121.4308	478.773	121.3858	488.849	121.3076	508.783	121.3788	465.028	121.5504	470.291	121.4426	477.343	121.4998	476.007	121.472	474.473	120.2778	446.867					117.1314	453.478	121.6196	495.225	121.5858	498.929	121.5092	499.088	121.5708	457.712	121.752	464.807	121.6442	487.155	121.7014	490.605	121.672	495.723	120.4794	430.778					117.3314	451.455	121.8212	493.558	121.7778	499.163	121.698	484.422	121.7692	467.192	121.9408	478.315	121.833	513.474	121.8998	483.975	121.872	501.027	120.6682	442.517					117.5218	461.89	122.01	477.669	121.9762	460.525	121.898	489.501	121.9692	455.902	122.1424	469.504	122.0346	504.939	122.0902	486.89	122.0624	497.331	120.8682	456.955					117.7218	450.681	122.2116	478.337	122.1666	486.89	122.0884	478.002	122.1596	464.576	122.3424	473.158	122.2234	504.872	122.2902	475.115	122.2624	503.427	121.0586	465.444	
