Plate,Repeat,Well,Type,Time,ANTS (Counts)
1,9,B04,M,00:05:54.85,43379
1,10,B04,M,00:06:35.76,43466
1,1,B05,M,00:00:28.51,43172
1,2,B05,M,00:01:09.41,43453
1,3,B05,M,00:01:50.30,43225
1,4,B05,M,00:02:31.19,43213
1,5,B05,M,00:03:12.09,43231
1,6,B05,M,00:03:52.99,43625
1,7,B05,M,00:04:33.88,43520
1,8,B05,M,00:05:14.77,43694
1,9,B05,M,00:05:55.67,43477
1,10,B05,M,00:06:36.58,43839
1,1,B06,M,00:00:29.33,43026
1,2,B06,M,00:01:10.23,43137
1,3,B06,M,00:01:51.12,43079
1,4,B06,M,00:02:32.01,43165
1,5,B06,M,00:03:12.91,42936
1,6,B06,M,00:03:53.81,43001
1,7,B06,M,00:04:34.70,43257
1,8,B06,M,00:05:15.59,43286
1,9,B06,M,00:05:56.49,43255
1,10,B06,M,00:06:37.40,43036
1,1,B07,M,00:00:30.15,43190
1,2,B07,M,00:01:11.05,43633
1,3,B07,M,00:01:51.94,43588
1,4,B07,M,00:02:32.83,43071
1,5,B07,M,00:03:13.73,43305
1,6,B07,M,00:03:54.63,43175
1,7,B07,M,00:04:35.52,43642
1,8,B07,M,00:05:16.41,43551
1,9,B07,M,00:05:57.31,43033
1,10,B07,M,00:06:38.22,43196
1,1,B08,M,00:00:30.97,42731
1,2,B08,M,00:01:11.87,43704
1,3,B08,M,00:01:52.76,43076
1,4,B08,M,00:02:33.65,43212
1,5,B08,M,00:03:14.55,43454
1,6,B08,M,00:03:55.44,43401
1,7,B08,M,00:04:36.34,43502
1,8,B08,M,00:05:17.23,43432
1,9,B08,M,00:05:58.13,43183
1,10,B08,M,00:06:39.04,43544
1,1,B09,M,00:00:31.79,43196
1,2,B09,M,00:01:12.69,43417
1,3,B09,M,00:01:53.58,43247
1,4,B09,M,00:02:34.47,43418
1,5,B09,M,00:03:15.37,43638
1,6,B09,M,00:03:56.26,43530
1,7,B09,M,00:04:37.16,43429
1,8,B09,M,00:05:18.05,43340
1,9,B09,M,00:05:58.95,43888
1,10,B09,M,00:06:39.86,43364
1,1,B10,M,00:00:32.61,44277
1,2,B10,M,00:01:13.51,44258
1,3,B10,M,00:01:54.40,44425
1,4,B10,M,00:02:35.29,44445
1,5,B10,M,00:03:16.19,44473
1,6,B10,M,00:03:57.08,44756
1,7,B10,M,00:04:37.98,45083
1,8,B10,M,00:05:18.87,44149
1,9,B10,M,00:05:59.77,44449
1,10,B10,M,00:06:40.68,44668
1,1,B11,M,00:00:33.43,43165
1,2,B11,M,00:01:14.33,43076
1,3,B11,M,00:01:55.22,43291
1,4,B11,M,00:02:36.11,43277
1,5,B11,M,00:03:17.01,42887
1,6,B11,M,00:03:57.91,43077
1,7,B11,M,00:04:38.80,43496
1,8,B11,M,00:05:19.69,43364
1,9,B11,M,00:06:00.59,43133
1,10,B11,M,00:06:41.50,42829
1,1,B12,M,00:00:34.25,43430
1,2,B12,M,00:01:15.15,43325
1,3,B12,M,00:01:56.04,43508
1,4,B12,M,00:02:36.93,43484
1,5,B12,M,00:03:17.83,43323
1,6,B12,M,00:03:58.72,43338
1,7,B12,M,00:04:39.62,43266
1,8,B12,M,00:05:20.51,43605
1,9,B12,M,00:06:01.41,43632
1,10,B12,M,00:06:42.32,43560
1,1,C01,M,00:00:37.51,45290
1,2,C01,M,00:01:18.41,45782
1,3,C01,M,00:01:59.30,45620
1,4,C01,M,00:02:40.19,46317
1,5,C01,M,00:03:21.09,45487
1,6,C01,M,00:04:01.98,45984
1,7,C01,M,00:04:42.87,45951
1,8,C01,M,00:05:23.77,45822
1,9,C01,M,00:06:04.67,45639
1,10,C01,M,00:06:45.57,45811
1,1,C02,M,00:00:38.33,43910
1,2,C02,M,00:01:19.23,43966
1,3,C02,M,00:02:00.12,43899
1,4,C02,M,00:02:41.01,43890
1,5,C02,M,00:03:21.91,44143
1,6,C02,M,00:04:02.80,43615
1,7,C02,M,00:04:43.69,44002
1,8,C02,M,00:05:24.59,43956
1,9,C02,M,00:06:05.49,43609
1,10,C02,M,00:06:46.40,43907
1,1,C03,M,00:00:39.15,42912
1,2,C03,M,00:01:20.05,43209
1,3,C03,M,00:02:00.94,43276
1,4,C03,M,00:02:41.83,43164
1,5,C03,M,00:03:22.73,43304
1,6,C03,M,00:04:03.62,43323
1,7,C03,M,00:04:44.51,43223
1,8,C03,M,00:05:25.41,42830
1,9,C03,M,00:06:06.31,43261
1,10,C03,M,00:06:47.22,42732
1,1,C04,M,00:00:39.97,45644
1,2,C04,M,00:01:20.87,45964
1,3,C04,M,00:02:01.75,45222
1,4,C04,M,00:02:42.65,45793
1,5,C04,M,00:03:23.55,45694
1,6,C04,M,00:04:04.44,45693
1,7,C04,M,00:04:45.33,45653
1,8,C04,M,00:05:26.23,45724
1,9,C04,M,00:06:07.13,45476
1,10,C04,M,00:06:48.04,45253
1,1,C05,M,00:00:40.79,43468
1,2,C05,M,00:01:21.69,43562
1,3,C05,M,00:02:02.57,43318
1,4,C05,M,00:02:43.47,43629
1,5,C05,M,00:03:24.37,43341
1,6,C05,M,00:04:05.26,43067
1,7,C05,M,00:04:46.15,43765
1,8,C05,M,00:05:27.05,43521
1,9,C05,M,00:06:07.95,43380
1,10,C05,M,00:06:48.85,43394
1,1,C06,M,00:00:41.61,42100
1,2,C06,M,00:01:22.50,42228
1,3,C06,M,00:02:03.39,42234
1,4,C06,M,00:02:44.29,42136
1,5,C06,M,00:03:25.19,42138
1,6,C06,M,00:04:06.08,42217
1,7,C06,M,00:04:46.97,42100
1,8,C06,M,00:05:27.87,42387
1,9,C06,M,00:06:08.77,42155
1,10,C06,M,00:06:49.67,42516
1,1,C07,M,00:00:42.43,43882
1,2,C07,M,00:01:23.32,43842
1,3,C07,M,00:02:04.21,43624
1,4,C07,M,00:02:45.11,43817
1,5,C07,M,00:03:26.01,43863
1,6,C07,M,00:04:06.90,43689
1,7,C07,M,00:04:47.79,43770
1,8,C07,M,00:05:28.69,43416
1,9,C07,M,00:06:09.59,43850
1,10,C07,M,00:06:50.49,43510
1,1,C08,M,00:00:43.25,44161
1,2,C08,M,00:01:24.14,44149
1,3,C08,M,00:02:05.03,44108
1,4,C08,M,00:02:45.93,43861
1,5,C08,M,00:03:26.83,44087
1,6,C08,M,00:04:07.72,43819
1,7,C08,M,00:04:48.61,44106
1,8,C08,M,00:05:29.51,43917
1,9,C08,M,00:06:10.41,43840
1,10,C08,M,00:06:51.31,43746
1,1,C09,M,00:00:44.07,44071
1,2,C09,M,00:01:24.96,43974
1,3,C09,M,00:02:05.85,43932
1,4,C09,M,00:02:46.75,44325
1,5,C09,M,00:03:27.65,44373
1,6,C09,M,00:04:08.54,44251
