Plate,Repeat,Well,Type,Time,ANTS (Counts)
1,19,A07,M,00:24:31.79,23446
1,20,A07,M,00:25:35.53,23240
1,1,A08,M,00:05:24.95,22840
1,2,A08,M,00:06:28.69,22746
1,3,A08,M,00:07:32.43,23006
1,4,A08,M,00:08:36.16,23206
1,5,A08,M,00:09:39.90,23317
1,6,A08,M,00:10:43.63,23189
1,7,A08,M,00:11:47.36,23073
1,8,A08,M,00:12:51.10,23032
1,9,A08,M,00:13:54.84,23369
1,10,A08,M,00:14:58.56,22943
1,11,A08,M,00:16:02.29,23134
1,12,A08,M,00:17:06.02,23308
1,13,A08,M,00:18:09.78,23128
1,14,A08,M,00:19:13.52,23233
1,15,A08,M,00:20:17.25,23533
1,16,A08,M,00:21:20.98,23253
1,17,A08,M,00:22:24.73,23307
1,18,A08,M,00:23:28.47,23548
1,19,A08,M,00:24:32.21,23408
1,20,A08,M,00:25:35.94,23287
1,1,A09,M,00:05:25.36,22672
1,2,A09,M,00:06:29.10,22922
1,3,A09,M,00:07:32.85,22906
1,4,A09,M,00:08:36.57,23321
1,5,A09,M,00:09:40.31,23027
1,6,A09,M,00:10:44.05,22945
1,7,A09,M,00:11:47.77,22829
1,8,A09,M,00:12:51.52,23279
1,9,A09,M,00:13:55.25,23020
1,10,A09,M,00:14:58.97,23015
1,11,A09,M,00:16:02.71,23218
1,12,A09,M,00:17:06.44,23079
1,13,A09,M,00:18:10.19,23348
1,14,A09,M,00:19:13.93,23196
1,15,A09,M,00:20:17.67,23517
1,16,A09,M,00:21:21.40,23253
1,17,A09,M,00:22:25.14,23521
1,18,A09,M,00:23:28.88,23349
1,19,A09,M,00:24:32.62,23305
1,20,A09,M,00:25:36.36,23395
1,1,A10,M,00:05:25.78,22524
1,2,A10,M,00:06:29.52,22502
1,3,A10,M,00:07:33.26,22792
1,4,A10,M,00:08:36.99,22939
1,5,A10,M,00:09:40.73,23254
1,6,A10,M,00:10:44.46,22991
1,7,A10,M,00:11:48.19,22838
1,8,A10,M,00:12:51.93,22781
1,9,A10,M,00:13:55.67,23163
1,10,A10,M,00:14:59.39,23246
1,11,A10,M,00:16:03.12,23028
1,12,A10,M,00:17:06.85,23133
1,13,A10,M,00:18:10.61,23103
1,14,A10,M,00:19:14.35,23191
1,15,A10,M,00:20:18.08,23584
1,16,A10,M,00:21:21.81,23114
1,17,A10,M,00:22:25.56,23207
1,18,A10,M,00:23:29.30,23214
1,19,A10,M,00:24:33.04,23115
1,20,A10,M,00:25:36.77,23155
1,1,A11,M,00:05:26.19,22828
1,2,A11,M,00:06:29.93,22436
1,3,A11,M,00:07:33.68,22707
1,4,A11,M,00:08:37.41,22928
1,5,A11,M,00:09:41.14,22904
1,6,A11,M,00:10:44.88,22852
1,7,A11,M,00:11:48.60,23000
1,8,A11,M,00:12:52.35,22956
1,9,A11,M,00:13:56.08,23068
1,10,A11,M,00:14:59.80,23352
1,11,A11,M,00:16:03.54,23090
1,12,A11,M,00:17:07.27,23471
1,13,A11,M,00:18:11.03,23171
1,14,A11,M,00:19:14.76,23343
1,15,A11,M,00:20:18.50,23353
1,16,A11,M,00:21:22.23,23246
1,17,A11,M,00:22:25.97,23288
1,18,A11,M,00:23:29.71,23161
1,19,A11,M,00:24:33.45,22991
1,20,A11,M,00:25:37.19,23098
