##BLOCKS= 1          
Plate:	Plate#1	1.3	TimeFormat	Kinetic	Fluorescence	TRUE	Raw	FALSE	8	196	28				1	515	1	12	96	355	Manual	475			20	High			1	4	None	
Time(hh:mm:ss)	Temperature(¡C)	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	
0:00	29.20	148.91	147.973	151.184	150.148	149.137	146.485	146.626	145.703	145.707	148.998	151.102	154.491	156.201	153.664	154.338	150.815	156.882	161.183	166.605	154.292	164.534	159.845	166.993	166.769	148.488	154.302	161.858	148.673	147.693	158.083	165.413	167.96	163.69	163.152	168.27	168.937	144.879	137.606	136.959	141.404	136.095	139.208	149.582	154.856	155.082	156.878	157.809	161.055																																																	
0:28	29.20	147.482	147.017	148.387	147.433	146.974	145.14	143.562	143.137	143.847	148.6	148.072	151.863	155.031	151.581	153.659	148.034	154.939	158.376	162.309	152.565	161.447	156.585	162.742	164.537	144.263	152.349	156.956	147.11	146.104	152.514	160.764	163.493	160.795	161.695	162.379	167.314	142.324	137.711	136.817	140.887	133.251	137.403	147.377	152.351	151.037	153.504	156.257	158.609																																																	
0:56	29.20	145	143.76	147.111	146.934	146.768	143.603	142.641	143.287	143.532	146.813	146.847	150.853	153.407	151.414	151.923	147.349	152.941	155.438	160.026	152.004	161.208	155.942	162.635	164.616	143.465	149.959	152.908	145.086	144.04	152.706	157.44	160.956	159.435	161.943	160.717	166.474	140.531	138.412	135.791	139.888	134.059	137.123	147.099	151.585	149.602	151.717	154.34	158.959																																																	
1:24	29.10	145.83	143.271	146.84	146.736	145.664	142.691	142.497	143.151	143.931	146.47	148.296	148.113	152.212	151.424	152.127	147.018	152.483	154.487	157.872	151.504	160.358	155.09	160.372	164.746	142.921	149.289	151.325	145.792	144.4	151.089	157.833	159.682	157.285	159.689	160.951	165.988	139.586	136.06	135.716	141.477	133.58	136.699	145.588	149.872	150.621	152.398	153.704	157.086																																																	
1:52	29.10	145.375	143.188	144.903	144.925	143.957	140.968	142.075	139.536	141.783	145.504	146.282	149.068	151.423	149.651	150.713	146.404	149.972	150.139	155.776	149.186	157.388	153.843	158.788	163.651	142.828	147.562	149.117	144.665	143.588	148.949	155.45	157.385	154.727	155.953	158.697	165.234	138.138	135.231	134.928	139.635	133.893	136.06	144.996	149.498	149.978	152.24	154.508	155.942																																																	
2:20	29.10	143.269	141.528	145.03	144.037	142.119	141.812	140.689	140.95	140.08	147.588	146.49	150.037	150.461	149.347	148.786	142.825	148.939	149.674	154.591	146.171	156.948	151.617	158.361	163.253	141.729	147.463	145.933	143.887	141.08	147.825	154.684	155.281	155.283	153.735	156.75	161.94	135.941	133.734	133.04	139.149	134.187	136.276	145.352	148.508	147.509	152.475	152.557	156.304																																																	
2:48	29.10	142.737	141.387	144.359	143.057	143.408	140.995	139.553	139.807	137.839	144.219	145.847	148.129	149.765	147.621	146.829	144.579	148.626	147.541	153.647	147.354	155.688	151.027	156.622	162.293	139.387	145.652	146.164	142.247	142.498	147.003	152.562	155.126	154.58	153.887	156.12	161.804	135.668	134.564	133.231	136.798	133.108	135.36	144.504	147.932	148.226	150.523	152.396	155.034																																																	
3:16	29.10	142.103	140.092	143.23	142.586	142.859	139.472	138.866	139.049	138.163	144.959	144.177	147.192	147.201	147.472	146.3	145.134	148.786	148.013	153.148	148.659	155.896	151.509	156.339	160.654	140.199	146.067	144.94	143.281	141.495	145.269	150.148	153.763	153.352	153.283	154.615	162.029	139.046	133.396	133.78	137.629	132.158	134.687	143.862	147.392	146.703	150.103	150.796	155.647																																																	

~End
