##BLOCKS= 1          
Plate:	Plate#1	1.3	TimeFormat	Kinetic	Fluorescence	TRUE	Raw	FALSE	8	196	28				1	515	1	12	96	355	Manual	475			20	High			1	4	None	
Time(hh:mm:ss)	Temperature(¡C)	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	
0:00	29.60	132.98	129.179	133.418	128.379	127.431	126.82	124.057	122.647	124.009	126.401	127.483	129.961	133.356	131.667	131.065	133.162	124.752	126.86	126.961	125.933	137.913	130.873	132.313	137.034	135.053	133.773	132.315	129.466	129.781	130.366	128.736	129.072	131.097	131.714	135.775	135.737	128.556	132.186	127.444	126.207	127.066	126.558	131.682	133.074	130.222	135.264	132.464	133.358																																																	
0:28	29.50	130.356	127.865	132.04	127.817	126.106	125.511	122.73	121.433	121.968	125.85	126.674	128.199	131.377	130.981	128.597	129.316	125.983	125.301	126.953	125.52	137.583	129.504	132.293	135.004	133.744	131.173	133.222	128.257	128.267	127.349	127.66	128.788	130.308	131.303	134.77	135.471	126.96	128.939	124.726	124.119	124.296	125.286	128.796	131.224	127.93	135.192	131.993	133.476																																																	
0:56	29.50	129.794	128.537	131.646	127.757	126.368	125.502	121.762	121.414	123.995	126.718	124.592	128.259	132.284	129.777	128.139	129.533	125.283	126.888	125.975	125.363	135.837	130.398	130.618	134.935	133.511	130.889	131.647	127.578	128.616	126.371	127.436	127.736	131.097	129.964	134.783	133.415	127.039	129.433	123.91	127.241	124.252	124.367	129.319	131.615	129.384	133.736	130.93	131.719																																																	
1:24	29.50	130.793	126.338	128.509	127.346	125.112	123.627	122.64	119.581	122.514	124.129	123.463	127.362	130.022	129.527	126.746	129.777	124.706	125.7	125.446	124.84	135.422	130.073	130.282	133.751	131.992	129.714	130.9	126.696	126.936	125.726	126.339	127.428	128.704	128.5	132.385	133.778	124.067	127.488	125.537	124.765	123.624	124.623	128.862	131.04	127.855	133.372	130.045	132.279																																																	
1:52	29.50	129.089	125.688	128.599	125.242	124.265	122.114	121.511	120.097	121.474	123.465	124.231	125.981	131.328	129.123	125.944	127.554	123.602	123.995	123.667	124.451	133.905	129.266	129.335	133.418	131.31	129.436	130.219	126.945	127.35	125.801	125.534	125.654	128.765	127.708	131.224	131.457	124.424	126.364	124.856	125.32	122.441	122.474	126.485	129.065	128.598	132.631	128.872	131.142																																																	
2:20	29.40	128.846	125.695	128.968	124.857	124.037	123.304	121.521	120.276	121.911	124.233	123.328	126.405	128.72	128.41	124.226	127.959	123.774	123.259	124.286	124.037	133.926	128.15	129.322	132.532	130.884	129.51	130.844	125.618	127.859	125.658	124.536	126.329	127.41	128.603	131.293	130.525	125.924	126.731	122.758	122.907	122.391	122.374	127.861	130.422	128.015	133.882	127.65	129.709																																																	
2:48	29.40	129.358	124.794	129.198	125.977	125.12	122.065	121.527	119.643	120.425	124.085	123.058	126.273	129.994	127.895	127.388	127.988	124.027	123.511	122.726	122.698	134.957	128.409	130.237	132.834	131.631	129.348	129.662	126.442	127.002	125.714	126.903	126.1	128.275	127.623	131.468	131.592	123.616	126.454	124.314	123.524	122.338	123.407	126.67	131.08	128.337	131.903	129.016	131.429																																																	
3:16	29.40	127.617	123.945	129.057	124.046	124.732	122.707	122.2	119.751	119.89	123.5	122.788	125.043	129.016	128.318	125.621	126.042	121.899	123.445	124.658	122.342	134.975	127.327	128.441	131.589	130.708	127.938	130.122	124.955	126.636	125.017	126.249	125.004	128.027	127.911	129.901	131.872	124.767	125.205	121.794	123.897	122.19	122.167	127.652	127.556	126.856	129.32	128.84	129.673																																																	

~End
